"cas","ln_pm100","fitted_pm100","sezona","data_pm100"
2024-01-09 01:00:00,3.08282698040492,16.0542949937329,1,21.82
2024-01-09 02:00:00,3.12148347885955,22.3820115825548,1,22.68
2024-01-09 03:00:00,3.12500460925813,22.3476570016543,1,22.76
2024-01-09 04:00:00,3.21567069391925,29.5056005630587,1,24.92
2024-01-09 05:00:00,3.33967652501391,24.8158520273004,1,28.21
2024-01-09 06:00:00,3.41805449872858,32.0400172164924,1,30.51
2024-01-09 07:00:00,3.57850639663257,38.9968187307624,1,35.82
2024-01-09 08:00:00,3.60956564739421,44.7797213263632,1,36.95
2024-01-09 09:00:00,3.64753649057955,27.5876069393851,1,38.38
2024-01-09 10:00:00,3.25501487148407,17.761314715637,1,25.92
2024-01-09 11:00:00,3.01455402779458,12.7950845650655,1,20.38
2024-01-09 12:00:00,3.23159459727598,16.1427938687208,1,25.32
2024-01-09 13:00:00,3.29990266351057,16.8644663849863,1,27.11
2024-01-09 14:00:00,3.27902974768795,18.9034012708453,1,26.55
2024-01-09 15:00:00,3.38642209608,21.7268433908378,1,29.56
2024-01-09 16:00:00,3.36141651165031,31.0821731295429,1,28.83
2024-01-09 17:00:00,3.51868407711782,24.413864730575,1,33.74
2024-01-09 18:00:00,3.81176058348975,27.5193204333241,1,45.23
2024-01-09 19:00:00,3.581294243434,31.9064470743421,1,35.92
2024-01-09 20:00:00,3.83146349756973,24.1379791474623,1,46.13
2024-01-09 21:00:00,4.03724497018153,26.9059215041647,1,56.67
2024-01-09 22:00:00,3.9265174515786,33.1663006215881,1,50.73
2024-01-09 23:00:00,4.02695754352025,26.8435721447711,1,56.09
2024-01-10,4.05439024671507,33.6624476655229,1,57.65
2024-01-10 01:00:00,4.08227198098783,32.2116629232819,1,59.28
2024-01-10 02:00:00,4.00969403260159,27.1824091534338,1,55.13
2024-01-10 03:00:00,4.07702884001241,30.4874300137921,1,58.97
2024-01-10 04:00:00,4.04006435530903,27.8735825346566,1,56.83
2024-01-10 05:00:00,4.01584233406714,34.184309074831,1,55.47
2024-01-10 06:00:00,4.01998014693324,29.5955596807295,1,55.7
2024-01-10 07:00:00,4.03494835226544,34.8588489501264,1,56.54
