"cas","ln_pm100","fitted_pm100","sezona","data_pm100"
2024-02-29 14:00:00,3.95852483907957,3.2469296872639,1,52.38
2024-02-29 15:00:00,3.8478044331015,3.07583488119412,1,46.89
2024-02-29 16:00:00,3.85629885665578,3.18048200414393,1,47.29
2024-02-29 17:00:00,3.9862024036024,3.27326764643139,1,53.85
2024-02-29 18:00:00,4.01530135488165,3.36760258963007,1,55.44
2024-02-29 19:00:00,3.96934807204742,3.33221101923153,1,52.95
2024-02-29 20:00:00,4.01385731130941,3.08046276454821,1,55.36
2024-02-29 21:00:00,3.96840333886425,3.21602240398651,1,52.9
2024-02-29 22:00:00,3.95469927970858,2.89693843133657,1,52.18
2024-02-29 23:00:00,3.85735560408584,3.00928158756899,1,47.34
2024-03-01,3.89650319377011,3.06852408561799,1,49.23
2024-03-01 01:00:00,3.84438635671233,2.69626824246857,1,46.73
2024-03-01 02:00:00,3.97330623384504,2.93860547105592,1,53.16
2024-03-01 03:00:00,3.89731537655587,2.88182181496338,1,49.27
2024-03-01 04:00:00,3.90378920050104,2.37668449092863,1,49.59
2024-03-01 05:00:00,4.1568497675735,2.76212847567721,1,63.87
2024-03-01 06:00:00,4.25830412018286,2.86994924673859,1,70.69
2024-03-01 07:00:00,4.44406202559333,2.70685584770548,1,85.12
2024-03-01 08:00:00,4.4188406077966,3.06230012950768,1,83
2024-03-01 09:00:00,4.32254198783899,3.13993017708896,1,75.38
2024-03-01 10:00:00,4.36526188834115,3.20550432227108,1,78.67
2024-03-02 01:00:00,4.06440068584903,3.076811746988,1,58.23
2024-03-02 02:00:00,4.08463087003446,3.04831285310233,1,59.42
2024-03-02 03:00:00,4.12066187053947,2.9790000516687,1,61.6
2024-03-02 04:00:00,4.16402608542291,2.9042303120243,1,64.33
2024-03-02 05:00:00,4.11838655670234,2.99098456891764,1,61.46
2024-03-02 06:00:00,4.17084253319483,3.12306591067958,1,64.77
2024-03-02 07:00:00,4.17975744007023,3.17163329998013,1,65.35
2024-03-02 08:00:00,4.10247806211882,3.14743021565328,1,60.49
2024-03-02 09:00:00,3.97649902461251,3.20586093677736,1,53.33
2024-03-02 10:00:00,3.58988750490699,3.01644959186568,1,36.23
2024-03-02 11:00:00,3.36384159511839,2.77830434157207,1,28.9
2024-03-02 12:00:00,3.49983535155915,2.89474305688687,1,33.11
2024-03-02 13:00:00,3.56104608260405,2.80661153396927,1,35.2
2024-03-02 14:00:00,3.43398720448515,3.00129411958595,1,31
2024-03-02 15:00:00,2.94601668130806,2.34719139214864,1,19.03
2024-03-02 16:00:00,3.2104403460471,2.84555659605155,1,24.79
2024-03-02 17:00:00,3.3322045101752,2.80169570802548,1,28
2024-03-02 18:00:00,3.53834721980939,3.11776287768082,1,34.41
2024-03-02 19:00:00,3.69012867351437,3.24857565549595,1,40.05
2024-03-02 20:00:00,3.80198490021921,3.28021097868943,1,44.79
2024-03-02 21:00:00,3.74714836223791,3.23708802081002,1,42.4
2024-03-02 22:00:00,3.93241369507588,3.03340173388782,1,51.03
2024-03-02 23:00:00,3.63968920992316,2.24272804985197,1,38.08
2024-03-03,3.50435547376478,2.37407937469952,1,33.26
2024-03-03 01:00:00,3.05305734017326,2.46910538025527,1,21.18
2024-03-03 02:00:00,2.82672173081971,2.44791293273346,1,16.89
2024-03-03 03:00:00,2.72261035243354,2.20658079393469,1,15.22
2024-03-03 04:00:00,2.74983173511717,1.78433419610601,1,15.64
2024-03-03 05:00:00,2.8225686545448,2.06290342252974,1,16.82
2024-03-03 06:00:00,2.91993056013771,2.23560194613905,1,18.54
2024-03-03 07:00:00,2.97654945413722,2.56064009517153,1,19.62
2024-03-03 08:00:00,2.98061863574394,2.51201696090354,1,19.7
2024-03-03 09:00:00,3.04452243772342,2.38770848366734,1,21
2024-03-03 10:00:00,2.99573227355399,2.03592878322878,1,20
2024-03-03 11:00:00,2.73890266458497,1.87990447633673,1,15.47
2024-03-03 12:00:00,2.72457950305342,1.63104156129246,1,15.25
2024-03-03 13:00:00,3.45663208855026,1.74580120558938,1,31.71
2024-03-03 14:00:00,3.02771531940704,1.77272990173838,1,20.65
2024-03-03 15:00:00,2.71004820376488,1.95306452789493,1,15.03
2024-03-03 16:00:00,2.54553127160444,2.02262435903463,1,12.75
2024-03-03 17:00:00,3.03831272108911,2.93714261972406,1,20.87
2024-03-03 18:00:00,3.15059698411491,2.89279541684284,1,23.35
2024-03-03 19:00:00,3.29212628660779,2.73676226164791,1,26.9
2024-03-03 20:00:00,3.17596832385692,2.76576362887548,1,23.95
2024-03-03 21:00:00,3.3779287547228,2.9436792468067,1,29.31
2024-03-03 22:00:00,3.28091121578765,3.14244631236467,1,26.6
2024-03-03 23:00:00,3.23671574299653,3.09292979099183,1,25.45
2024-03-04,3.38608374385211,3.10324347949168,1,29.55
2024-03-04 01:00:00,3.31454957493648,2.86829016219694,1,27.51
2024-03-04 02:00:00,3.45378983178133,3.03979108077189,1,31.62
2024-03-04 03:00:00,3.42197992084468,3.10236947752362,1,30.63
2024-03-04 04:00:00,3.12148347885955,3.13179210922501,1,22.68
2024-03-04 05:00:00,3.37005065266532,2.98676047049948,1,29.08
2024-03-04 06:00:00,3.83535792049266,3.07931712486515,1,46.31
2024-03-04 07:00:00,3.73409179693548,3.24475036105826,1,41.85
2024-03-04 08:00:00,3.73289633953071,3.23231134222786,1,41.8
2024-03-04 09:00:00,3.6307205399404,2.62320213619092,1,37.74
2024-03-04 11:00:00,3.08648663682246,2.2801230776943,1,21.9
2024-03-04 12:00:00,2.83907846350861,2.09633178567169,1,17.1
2024-03-04 13:00:00,2.42391737816157,2.09058455057288,1,11.29
2024-03-04 14:00:00,2.20276475771183,2.19520009863098,1,9.05
2024-03-04 15:00:00,2.56494935746154,2.30064425340134,1,13
2024-03-04 16:00:00,2.17247640764703,2.05436175352284,1,8.78
2024-03-04 17:00:00,2.67345875633259,2.03103407935686,1,14.49
2024-03-04 18:00:00,3.38235429386068,2.74852843690122,1,29.44
2024-03-04 19:00:00,3.33683662250177,3.02230084765453,1,28.13
2024-03-04 20:00:00,3.58767694860477,2.88853859306818,1,36.15
2024-03-04 21:00:00,3.68762867221228,2.08786939147492,1,39.95
2024-03-04 22:00:00,3.67376581630389,2.69345588662848,1,39.4
2024-03-04 23:00:00,3.93885965938171,3.22109854278661,1,51.36
2024-03-05,3.83686833182739,3.14961122420012,1,46.38
2024-03-05 01:00:00,3.78236979720128,2.97118385059138,1,43.92
2024-03-05 02:00:00,3.76745955423679,2.43042616112757,1,43.27
2024-03-05 03:00:00,3.49559805708364,2.23457675782156,1,32.97
2024-03-05 04:00:00,3.5234150143864,2.58991093964146,1,33.9
2024-03-05 05:00:00,3.60604117580493,2.70247656517391,1,36.82
2024-03-05 06:00:00,3.46823278299831,2.26233822749148,1,32.08
2024-03-05 07:00:00,3.06152001409199,2.26929735273241,1,21.36
2024-03-05 08:00:00,3.1108450806545,2.14382395428408,1,22.44
2024-03-05 09:00:00,3.21767510429168,2.18536045181458,1,24.97
2024-03-05 10:00:00,3.21807550469743,2.59390214665869,1,24.98
2024-03-05 11:00:00,3.23040906068187,3.09696885959684,1,25.29
2024-03-05 12:00:00,3.23671574299653,3.03193840093263,1,25.45
2024-03-05 13:00:00,3.38235429386068,2.95132263361765,1,29.44
2024-03-05 14:00:00,3.51214227561388,3.39847482850362,1,33.52
2024-03-05 15:00:00,3.5004392163118,3.3400988329007,1,33.13
2024-03-05 16:00:00,3.48492559719287,3.11075090197233,1,32.62
2024-03-05 17:00:00,3.60821155104648,3.08009768142453,1,36.9
2024-03-05 18:00:00,3.72545243434478,3.13794617951689,1,41.49
2024-03-05 19:00:00,3.86472173231013,3.3956640361453,1,47.69
2024-03-05 20:00:00,3.84524197173779,3.48726170422647,1,46.77
2024-03-05 21:00:00,3.92118094321291,3.43999121881091,1,50.46
2024-03-05 22:00:00,3.97649902461251,3.29774782073224,1,53.33
2024-03-05 23:00:00,3.97368238581487,3.32662831588234,1,53.18
2024-03-06,3.83578969942856,3.28486850575754,1,46.33
2024-03-06 01:00:00,3.89446984618056,3.23359654220249,1,49.13
2024-03-06 02:00:00,3.94390919429047,3.17497792251282,1,51.62
2024-03-06 03:00:00,3.91102250509456,3.01217964523938,1,49.95
2024-03-06 04:00:00,3.95986033484231,3.17486298583785,1,52.45
2024-03-06 05:00:00,3.87660306019689,3.1998374377455,1,48.26
2024-03-06 06:00:00,3.81330703248899,3.12424763852657,1,45.3
2024-03-06 07:00:00,3.64492756658475,3.10915754185705,1,38.28
2024-03-06 08:00:00,3.56699426612381,2.77698538323919,1,35.41
2024-03-06 09:00:00,3.36626081178126,2.27300913185778,1,28.97
2024-03-06 10:00:00,3.27032910645712,1.6543245300845,1,26.32
2024-03-06 11:00:00,3.31200180285768,1.86397844218285,1,27.44
2024-03-06 12:00:00,3.17471492908243,1.95612738602079,1,23.92
2024-03-06 13:00:00,2.94601668130806,1.17621130502968,1,19.03
2024-03-06 14:00:00,3.02529107579554,1.17999573301304,1,20.6
2024-03-06 15:00:00,2.86277214629776,0.937556875810643,1,17.51
2024-03-06 16:00:00,3.12148347885955,0.476251730507507,1,22.68
2024-03-06 17:00:00,3.24024585060439,1.84885797857678,1,25.54
