"","cas","data_temp1","mesic",".fitted","pred","lower","upper","pred_30"
"8587",2024-12-28 04:00:00,-4.6,12,-4.35752333868512,-2.02896636022265,-4.08094751999494,0.0230147995496361,NA
"8588",2024-12-28 05:00:00,-4.55,12,-4.15242241620683,-1.24120333821918,-3.29318449799147,0.810777821553105,NA
"8589",2024-12-28 06:00:00,-4.58,12,-3.87325684185187,0.120006274873298,-1.93197488489899,2.17198743464559,NA
"8590",2024-12-28 07:00:00,-4.65,12,-3.76292008857314,1.81237391565713,-0.239607244115159,3.86435507542942,NA
"8591",2024-12-28 08:00:00,-4.68,12,-3.77224658808257,3.51273887394093,1.46075771416864,5.56472003371322,NA
"8592",2024-12-28 09:00:00,-4.47,12,-3.69483378812167,4.95496802993879,2.9029868701665,7.00694918971108,NA
"8593",2024-12-28 10:00:00,-4.1,12,-3.57729633924341,6.02364996478043,3.97166880500814,8.07563112455272,NA
"8594",2024-12-28 11:00:00,-3.33,12,-3.27758562042398,6.75625451679871,4.70427335702642,8.808235676571,NA
"8595",2024-12-28 12:00:00,-3.1,12,-2.46691975968651,7.26114780334094,5.20916664356865,9.31312896311323,NA
"8596",2024-12-28 13:00:00,-2.83,12,-2.59957935397639,7.60752884092532,5.55554768115303,9.65951000069761,NA
"8597",2024-12-28 14:00:00,-2.67,12,-2.34885216780226,7.75758112571593,5.70559996594364,9.80956228548822,NA
"8598",2024-12-28 15:00:00,-3,12,-2.60410997046728,7.58307750419675,5.53109634442446,9.63505866396904,NA
"8599",2024-12-28 16:00:00,-3.2,12,-3.14982223510525,6.9555396232013,4.90355846342901,9.00752078297359,NA
"8600",2024-12-28 17:00:00,-3.17,12,-3.5662440420505,5.85279566114145,3.80081450136916,7.90477682091374,NA
"8601",2024-12-28 18:00:00,-3.37,12,-3.56087486829867,4.41318847497249,2.3612073152002,6.46516963474478,NA
"8602",2024-12-28 19:00:00,-3.67,12,-3.82489526199585,2.89892156439374,0.846940404621454,4.95090272416603,NA
"8603",2024-12-28 20:00:00,-3.9,12,-3.97147173475891,1.58434439771331,-0.467636762058985,3.6363255574856,NA
"8604",2024-12-28 21:00:00,-4.12,12,-4.11554663284316,0.631131608237069,-1.42084955153522,2.68311276800936,NA
"8605",2024-12-28 22:00:00,-4.2,12,-4.20477219010774,0.0225784512144891,-2.0294027085578,2.07455961098678,NA
"8606",2024-12-28 23:00:00,-4.27,12,-4.28613214454385,-0.403158332438611,-2.4551394922109,1.64882282733368,NA
"8607",2024-12-29,-4.2,12,-4.32269930141872,-0.837749779680005,-2.88973093945229,1.21423138009229,NA
"8608",2024-12-29 01:00:00,-4.17,12,-4.28488981039469,-1.37030983916488,-3.42229099893717,0.68167132060741,NA
"8609",2024-12-29 02:00:00,-4.15,12,-4.26735950550972,-1.91421076101807,-3.96619192079036,0.137770398754221,NA
"8610",2024-12-29 03:00:00,-4.3,12,-4.21460304107496,-2.2367669010963,-4.28874806086859,-0.184785741324011,NA
"8611",2024-12-29 04:00:00,-4.25,12,-4.16454276949572,-2.07738373847428,-4.12936489824657,-0.0254025787019883,NA
"8612",2024-12-29 05:00:00,-4.42,12,-3.75898647116333,-1.28951602668377,-3.34149718645606,0.762465133088516,NA
"8613",2024-12-29 06:00:00,-4.38,12,-3.78931128844847,0.0717983010505634,-1.98018285872173,2.12377946082285,NA
"8614",2024-12-29 07:00:00,-4.45,12,-3.53442304436494,1.76427068127744,-0.287710478494852,3.81625184104973,NA
"8615",2024-12-29 08:00:00,-4.47,12,-3.5886993815619,3.46474040375159,1.4127592439793,5.51672156352388,NA
"8616",2024-12-29 09:00:00,-4.43,12,-3.57745261164924,4.90707434863296,2.85509318886067,6.95905550840525,NA
"8617",2024-12-29 10:00:00,-3.92,12,-3.59467403622777,5.97586109699738,3.92387993722509,8.02784225676967,NA
"8618",2024-12-29 11:00:00,-3.33,12,-2.96241010774986,6.70857048712401,4.65658932735172,8.7605516468963,NA
"8619",2024-12-29 12:00:00,-3.02,12,-2.63209636253444,7.2135686363061,5.16158747653381,9.26554979607839,NA
"8620",2024-12-29 13:00:00,-2.92,12,-2.44530035336281,7.56005456100804,5.50807340123575,9.61203572078033,NA
"8621",2024-12-29 14:00:00,-2.88,12,-2.56978805012353,7.71021175733958,5.65823059756729,9.76219291711188,NA
"8622",2024-12-29 15:00:00,-2.95,12,-2.84530611856793,7.53581307173109,5.4838319119588,9.58779423150338,NA
"8623",2024-12-29 16:00:00,-3.12,12,-3.07750355197663,6.90838015096199,4.8563989911897,8.96036131073428,NA
"8624",2024-12-29 17:00:00,-3.17,12,-3.39882942433052,5.80574117339026,3.75376001361797,7.85772233316255,NA
"8625",2024-12-29 18:00:00,-3.12,12,-3.59063708328847,4.36623899591694,2.31425783614465,6.41822015568923,NA
"8626",2024-12-29 19:00:00,-3.12,12,-3.52240084610949,2.85207711818735,0.800095958415057,4.90405827795964,NA
"8627",2024-12-29 20:00:00,-3.25,12,-3.42131803919251,1.53760500845577,-0.514376151316525,3.58958616822806,NA
"8628",2024-12-29 21:00:00,-2.98,12,-3.46310916903852,0.584497299974048,-1.46748385979824,2.63647845974634,NA
"8629",2024-12-29 22:00:00,-2.95,12,-2.95812344586479,-0.0239507520626567,-2.07593191183495,2.02803040770963,NA
"8630",2024-12-29 23:00:00,-2.83,12,-3.00191594638016,-0.44958240679259,-2.50156356656488,1.6023987529797,NA
"8631",2024-12-30,-2.73,12,-2.86611508084242,-0.884068701227374,-2.93604986099966,1.16791245854492,NA
"8632",2024-12-30 01:00:00,-2.83,12,-2.87255910683206,-1.41652358407642,-3.46850474384871,0.635457575695875,NA
"8633",2024-12-30 02:00:00,-2.95,12,-3.03645969079143,-1.96031930551853,-4.01230046529082,0.0916618542537586,NA
"8634",2024-12-30 03:00:00,-3,12,-3.10693525172056,-2.28277022146493,-4.33475138123722,-0.230789061692643,NA
"8635",2024-12-30 04:00:00,-2.83,12,-2.8680230425173,-2.1232818110441,-4.17526297081639,-0.0713006512718097,NA
"8636",2024-12-30 05:00:00,-2.5,12,-2.45437673715573,-1.33530882784207,-3.38728998761436,0.716672331930222,NA
"8637",2024-12-30 06:00:00,-2.83,12,-1.77660588897959,0.0261107948624755,-2.02587036490981,2.07809195463477,NA
"8638",2024-12-30 07:00:00,-2.88,12,-2.18664654768447,1.71868849356382,-0.333292666208467,3.77066965333611,NA
"8639",2024-12-30 08:00:00,-2.63,12,-2.08160804795638,3.41926355796254,1.36728239819025,5.47124471773483,NA
"8640",2024-12-30 09:00:00,-2.33,12,-1.80930107453763,4.8617028681646,2.80972170839231,6.91368402793689,NA
"8641",2024-12-30 10:00:00,-1.65,12,-1.47501217647152,5.93059500519164,3.87861384541935,7.98257616496393,NA
"8642",2024-12-30 11:00:00,1.5,12,-0.814341003545408,6.66340980726835,4.61142864749606,8.71539096704064,NA
"8643",2024-12-30 12:00:00,3.08,12,2.78584663785331,7.16851339163377,5.11653223186148,9.22049455140606,NA
"8644",2024-12-30 13:00:00,0.92,12,3.68443474181313,7.51510477469828,5.46312361492599,9.56708593447057,NA
"8645",2024-12-30 14:00:00,-0.4,12,0.401036144401626,7.66536745251736,5.61338629274507,9.71734861228965,NA
"8646",2024-12-30 15:00:00,-0.48,12,-0.833806283472651,7.49107427146689,5.4390931116946,9.54305543123918,NA
"8647",2024-12-30 16:00:00,-0.67,12,-0.829600683676811,6.863746878272,4.81176571849971,8.91572803804429,NA
"8648",2024-12-30 17:00:00,-0.68,12,-1.15190002710246,5.76121345123663,3.70923229146434,7.81319461100892,NA
"8649",2024-12-30 18:00:00,-1.1,12,-1.15501426819866,4.3218168472074,2.26983568743511,6.37379800697969,NA
"8650",2024-12-30 19:00:00,-1.35,12,-1.70113561589793,2.80776056577543,0.755779406003136,4.85974172554772,NA
"8651",2024-12-30 20:00:00,-1.48,12,-1.82118653510564,1.49339407514032,-0.558587084631969,3.54537523491261,NA
"8652",2024-12-30 21:00:00,-1.57,12,-1.67537893941098,0.540392008499943,-1.51158915127235,2.59237316827223,NA
"8653",2024-12-30 22:00:00,-1.8,12,-1.74578581541331,-0.0679503790050191,-2.11993153877731,1.98403078076727,NA
"8654",2024-12-30 23:00:00,-1.83,12,-1.94201839231202,-0.493476346567052,-2.54545750633934,1.55850481320524,NA
"8655",2024-12-31,-2.07,12,-1.97202695955166,-0.927856931252382,-2.97983809102467,1.12412422851991,NA
"8656",2024-12-31 01:00:00,-2.42,12,-2.38291107292795,-1.46020608182479,-3.51218724159708,0.591775077947502,NA
"8657",2024-12-31 02:00:00,-2.6,12,-2.74385754833198,-2.00389604851727,-4.05587720828956,0.0480851112550171,NA
"8658",2024-12-31 03:00:00,-2.62,12,-2.75066858794445,-2.32624118729544,-4.37822234706773,-0.274260027523145,NA
"8659",2024-12-31 04:00:00,-2.7,12,-2.46387428847036,-2.16664697734242,-4.21862813711471,-0.114665817570125,NA
"8660",2024-12-31 05:00:00,-2.58,12,-2.26689835883092,-1.37856817229867,-3.43054933207096,0.673412987473621,NA
"8661",2024-12-31 06:00:00,-2.52,12,-2.03559593244291,-0.0170427054971007,-2.06902386526939,2.03493845427519,NA
"8662",2024-12-31 07:00:00,-2.5,12,-1.7214218331326,1.67564085950201,-0.376340300270278,3.7276220192743,NA
"8663",2024-12-31 08:00:00,-2.37,12,-1.61428401259055,3.37632181234489,1.3243406525726,5.42830297211718,NA
"8664",2024-12-31 09:00:00,-2.05,12,-1.51481962777628,4.8188670330827,2.76688587331041,6.87084819285499,NA
"8665",2024-12-31 10:00:00,-1.77,12,-1.14989794591205,5.8878651026829,3.83588394291061,7.93984626245519,NA
"8666",2024-12-31 11:00:00,-1.6,12,-0.35088965688055,6.62078585931561,4.56880469954332,8.6727670190879,NA
"8667",2024-12-31 12:00:00,-1.65,12,-0.894996100718927,7.12599542016545,5.07401426039316,9.17797657993773,NA
"8668",2024-12-31 13:00:00,-1.18,12,-1.96144846446551,7.47269280158793,5.42071164181564,9.52467396136022,NA
"8669",2024-12-31 14:00:00,-1.23,12,-0.98109217533828,7.62306149958437,5.57108033981208,9.67504265935666,NA
"8670",2024-12-31 15:00:00,-1.07,12,-1.10471430138691,7.44887436047596,5.39689320070367,9.50085552024825,NA
"8671",2024-12-31 16:00:00,-1.13,12,-1.18287499213185,6.82165303093341,4.76967187116112,8.8736341907057,NA
"8672",2024-12-31 17:00:00,-1.07,12,-1.45138639601567,5.71922568920586,3.66724452943357,7.77120684897815,NA
"8673",2024-12-31 18:00:00,-1.2,12,-1.58856485209499,4.27993519208537,2.22795403231308,6.33191635185766,NA
"8674",2024-12-31 19:00:00,-1.23,12,-1.6985913440335,2.76598503910866,0.714003879336372,4.81796619888095,NA
"8675",2024-12-31 20:00:00,-1.2,12,-1.58812677360758,1.45172469842077,-0.600256461351521,3.50370585819306,NA
"8676",2024-12-31 21:00:00,-1.27,12,-1.41953032024575,0.498828803164717,-1.55315235660757,2.55080996293701,NA
"8677",2024-12-31 22:00:00,-1.45,12,-1.46713807477065,-0.109407391573423,-2.16138855134571,1.94257376819887,NA
"8678",2024-12-31 23:00:00,-1.7,12,-1.59308563472257,-0.534827145040559,-2.58680830481285,1.51715401473173,NA
"8679",2025-01-01,-2.1,1,-1.36859815837571,-0.969101494357668,-3.02108265412996,1.08287966541462,NA
"8680",2025-01-01 01:00:00,-2.58,1,-2.6493997518757,-1.50134438834307,-3.55332554811536,0.550636771429219,NA
"8681",2025-01-01 02:00:00,-3.12,1,-2.90113603066792,-2.04492807728475,-4.09690923705704,0.00705308248753678,NA
"8682",2025-01-01 03:00:00,-3.2,1,-3.32416257176046,-2.36716691720268,-4.41914807697497,-0.315185757430393,NA
"8683",2025-01-01 04:00:00,-3.5,1,-3.066564373451,-2.20746638733478,-4.25944754710707,-0.155485227562491,NA
"8684",2025-01-01 05:00:00,-3.38,1,-3.10328541884805,-1.4192812413761,-3.47126240114839,0.632699918396194,NA
"8685",2025-01-01 06:00:00,-3.48,1,-2.63983506250602,-0.0576494127144596,-2.10963057248675,1.99433174705783,NA
"8686",2025-01-01 07:00:00,-3.98,1,-2.66046233074594,1.63514053503514,-0.416840624737145,3.68712169480744,NA
"8687",2025-01-01 08:00:00,-3.97,1,-3.17742163922202,3.33592789146441,1.28394673169212,5.3879090512367,NA
"8688",2025-01-01 09:00:00,-2.38,1,-3.0228471016773,4.77857953656976,2.72659837679747,6.83056069634205,NA
"8689",2025-01-01 10:00:00,-0.1,1,-1.148450718562,5.84768405126369,3.7957028914914,7.89966521103598,NA
"8690",2025-01-01 11:00:00,1.93,1,1.12411022830745,6.58071127366157,4.52873011388928,8.63269243343386,NA
"8691",2025-01-01 12:00:00,5.88,1,2.87528554054495,7.08602732089345,5.03404616112116,9.13800848066574,NA
"8692",2025-01-01 13:00:00,6.95,1,7.30203627025897,7.43283120926006,5.38085004948777,9.48481236903235,NA
"8693",2025-01-01 14:00:00,7.28,1,7.10674177590643,7.58330643470771,5.53132527493542,9.63528759448,NA
"8694",2025-01-01 15:00:00,6.95,1,7.15419626371168,7.4092258435028,5.35724468373051,9.46120700327509,NA
"8695",2025-01-01 16:00:00,6.45,1,6.27563530315935,6.78211108226142,4.73012992248913,8.83409224203371,NA
"8696",2025-01-01 17:00:00,6.23,1,5.60285863675498,5.67979032917779,3.6278091694055,7.73177148895008,NA
"8697",2025-01-01 18:00:00,6.12,1,5.30147617597893,4.24060644098923,2.18862528121694,6.29258760076152,NA
"8698",2025-01-01 19:00:00,5.12,1,5.27495563388664,2.72676291717731,0.674781757405021,4.7787440769496,NA
"8699",2025-01-01 20:00:00,4.97,1,4.15492570269379,1.41260922583252,-0.639371933939775,3.46459038560481,NA
"8700",2025-01-01 21:00:00,5.03,1,4.37452400380977,0.459820000042901,-1.59216115972939,2.51180115981519,NA
"8701",2025-01-01 22:00:00,5.65,1,4.54579587500386,-0.148309505160231,-2.20029066493252,1.90367165461206,NA
"8702",2025-01-01 23:00:00,7.23,1,5.33687963641077,-0.573622549078889,-2.62560370885118,1.4783586106934,NA
"8703",2025-01-02,7.3,1,6.88834491217672,-1.00779016888894,-3.05977132866123,1.04419099088335,NA
"8704",2025-01-02 01:00:00,8.25,1,6.62610758844587,-1.53992631346341,-3.5919074732357,0.512054846308877,NA
"8705",2025-01-02 02:00:00,9.17,1,7.74396949839657,-2.08340323314521,-4.1353843929175,-0.031422073372922,NA
"8706",2025-01-02 03:00:00,9.18,1,8.78977583866445,-2.40553528400944,-4.45751644378173,-0.353554124237148,NA
"8707",2025-01-02 04:00:00,9.32,1,8.63457826982718,-2.24572794534894,-4.29770910512123,-0.193746785576653,NA
"8708",2025-01-02 05:00:00,9.2,1,9.18893811206749,-1.45743597091353,-3.50941713068582,0.594545188858757,NA
"8709",2025-01-02 06:00:00,8.8,1,9.11077658735768,-0.0956972941460936,-2.14767845391838,1.9562838656262,NA
"8710",2025-01-02 07:00:00,8.5,1,8.70855697840728,1.59719952128352,-0.454781638488769,3.64918068105581,NA
"8711",2025-01-02 08:00:00,7.5,1,8.64936989133801,3.29809376491173,1.24611260513944,5.35007492468402,NA
"8712",2025-01-02 09:00:00,6.75,1,7.80886686684853,4.74085231668026,2.68887115690797,6.79283347645255,NA
"8713",2025-01-02 10:00:00,5.85,1,7.15826597609328,5.81006375744652,3.75808259767423,7.86204491721881,NA
"8714",2025-01-02 11:00:00,5.73,1,6.04487830235334,6.54319792527095,4.49121676549866,8.59517908504324,NA
"8715",2025-01-02 12:00:00,5.53,1,6.65538143927196,7.04862093722839,4.9966397774561,9.10060209700068,NA
"8716",2025-01-02 13:00:00,4.9,1,5.46418529094433,7.39553180956456,5.34355064979227,9.44751296933685,NA
"8717",2025-01-02 14:00:00,4.03,1,4.69309557365163,7.5461140381709,5.49413287839861,9.59809519794319,NA
"8718",2025-01-02 15:00:00,3.3,1,3.5016150810712,7.37214046925877,5.32015930948648,9.42412162903106,NA
"8719",2025-01-02 16:00:00,2.9,1,2.67395586883658,6.74513274938902,4.69315158961673,8.79711390916131,NA
"8720",2025-01-02 17:00:00,2.8,1,2.3073542828905,5.64291905670079,3.5909378969285,7.69490021647308,NA
"8721",2025-01-02 18:00:00,1.38,1,2.219907865424,4.20384224787651,2.15186108810422,6.2558234076488,NA
"8722",2025-01-02 19:00:00,-0.1,1,0.223993809686897,2.69010582234268,0.638124662570386,4.74208698211497,NA
"8723",2025-01-02 20:00:00,-0.67,1,-0.812237385878614,1.37605924813447,-0.675921911637819,3.42804040790676,NA
"8724",2025-01-02 21:00:00,-0.48,1,-0.992627446801913,0.423377158284852,-1.62860400148744,2.47535831805714,NA
"8725",2025-01-02 22:00:00,1.5,1,-0.338985881004229,-0.184645192229814,-2.2366263520021,1.86733596754248,NA
"8726",2025-01-02 23:00:00,2.6,1,2.35732766897956,-0.609851062766753,-2.66183222253904,1.44213009700554,NA
"8727",2025-01-03,2.78,1,2.62888283254671,-1.04391149055687,-3.09589265032916,1.00806966921542,NA
"8728",2025-01-03 01:00:00,2.78,1,2.84881465023757,-1.57594042452863,-3.62792158430092,0.47604073524366,NA
"8729",2025-01-03 02:00:00,2.12,1,2.67952521783772,-2.11931011507981,-4.1712912748521,-0.0673289553075156,NA
"8730",2025-01-03 03:00:00,3.05,1,1.69791204995047,-2.44133491834076,-4.49331607811305,-0.389353758568471,NA
"8731",2025-01-03 04:00:00,2.67,1,3.38062451659169,-2.28142031365942,-4.33340147343171,-0.229439153887134,NA
"8732",2025-01-03 05:00:00,2.33,1,2.77884085954798,-1.49302105484097,-3.54500221461326,0.558960104931317,NA
"8733",2025-01-03 06:00:00,2,1,2.69664466122296,-0.13117507538349,-2.18315623515578,1.9208060843888,NA
"8734",2025-01-03 07:00:00,1.68,1,2.54861211770574,1.56182906098816,-0.490152098784134,3.61381022076045,NA
"8735",2025-01-03 08:00:00,2.1,1,2.09043878779126,3.26283064375517,1.21084948398288,5.31481180352746,NA
"8736",2025-01-03 09:00:00,3.52,1,2.78363120917054,4.70569655280388,2.65371539303159,6.75767771257617,NA
"8737",2025-01-03 10:00:00,4.47,1,4.2758215350236,5.77501536893645,3.72303420916416,7.82699652870874,NA
"8738",2025-01-03 11:00:00,4.7,1,5.16609300571497,6.50825693015828,4.45627577038598,8.56023808993056,NA
"8739",2025-01-03 12:00:00,4.6,1,5.00298287672178,7.01378735348885,4.96180619371656,9.06576851326114,NA
"8740",2025-01-03 13:00:00,3.9,1,4.58577521037788,7.36080565511872,5.30882449534643,9.41278681489101,NA
"8741",2025-01-03 14:00:00,3.83,1,3.5479103858838,7.5114953308838,5.45951417111151,9.56347649065609,NA
"8742",2025-01-03 15:00:00,2.58,1,3.54635157163833,7.33762922694044,5.28564806716815,9.38961038671273,NA
"8743",2025-01-03 16:00:00,3.02,1,1.85162206133253,6.7107289897941,4.65874783002181,8.76271014956639,NA
"8744",2025-01-03 17:00:00,2.7,1,2.68506131779427,5.60862279752873,3.55664163775644,7.66060395730102,NA
"8745",2025-01-03 18:00:00,2.38,1,1.63281807029274,4.16965350677118,2.11767234699889,6.22163466654347,NA
"8746",2025-01-03 19:00:00,1.4,1,1.44838479410285,2.65602461689289,0.604043457120604,4.70800577666518,NA
"8747",2025-01-03 20:00:00,0.85,1,0.612859720990401,1.34208559587365,-0.709895563898638,3.39406675564594,NA
"8748",2025-01-03 21:00:00,1.25,1,0.479048986262844,0.389511076691168,-1.66247008308112,2.44149223646346,NA
"8749",2025-01-03 22:00:00,1.3,1,1.65313308444569,-0.218403685733715,-2.27038484550601,1.83357747403857,NA
"8750",2025-01-03 23:00:00,0.3,1,1.25387752052315,-0.643501950813565,-2.69548311058586,1.40847920895872,NA
"8751",2025-01-04,1.35,1,-0.215288549716994,-1.07745475583448,-3.12943591560677,0.974526403937815,NA
"8752",2025-01-04 01:00:00,1.1,1,1.36506612013049,-1.60937604978028,-3.66135720955257,0.442605109992015,NA
"8753",2025-01-04 02:00:00,1.4,1,0.535277013823356,-2.1526380831043,-4.20461924287659,-0.100656923332006,NA
"8754",2025-01-04 03:00:00,1.25,1,1.62154497688465,-2.47455521199227,-4.52653637176456,-0.422574052219983,NA
"8755",2025-01-04 04:00:00,0.98,1,1.03457178046677,-2.31453291584737,-4.36651407561966,-0.262551756075079,NA
"8756",2025-01-04 05:00:00,0.95,1,1.1328119190638,-1.52602594853025,-3.57800710830254,0.525955211242041,NA
"8757",2025-01-04 06:00:00,0.63,1,1.39011616944867,-0.164072243594308,-2.2160534033666,1.88790891617798,NA
"8758",2025-01-04 07:00:00,-1.23,1,1.15239017742339,1.5290396351799,-0.522941524592395,3.58102079495219,NA
"8759",2025-01-04 08:00:00,-0.68,1,-0.853611419818257,3.23014897721839,1.1781678174461,5.28213013699068,NA
"8760",2025-01-04 09:00:00,1.1,1,0.572845295696601,4.67312266235198,2.62114150257969,6.72510382212427,NA
"8761",2025-01-04 10:00:00,2.67,1,2.32466690539917,5.74254927132749,3.6905681115552,7.79453043109978,NA
"8762",2025-01-04 11:00:00,3.65,1,3.56810653786126,6.47589864209467,4.42391748232238,8.52787980186696,NA
"8763",2025-01-04 12:00:00,3.1,1,4.22329127374261,6.98153689161756,4.92955573184526,9.03351805138984,NA
"8764",2025-01-04 13:00:00,2.35,1,2.99061025713121,7.32866303603139,5.2766818762591,9.38064419580368,NA
"8765",2025-01-04 14:00:00,2,1,2.28911097669508,7.47946057111661,5.42747941134432,9.5314417308889,NA
"8766",2025-01-04 15:00:00,1.73,1,1.50277155064703,7.3057023429739,5.25372118320161,9.35768350274619,NA
"8767",2025-01-04 16:00:00,0.58,1,1.61444091768664,6.67890999805322,4.62692883828093,8.73089115782551,NA
"8768",2025-01-04 17:00:00,-0.4,1,-0.261380094840093,5.57691171438319,3.5249305546109,7.62889287415548,NA
"8769",2025-01-04 18:00:00,0.52,1,-1.17064785518576,4.13805034853515,2.08606918876286,6.19003150830744,NA
"8770",2025-01-04 19:00:00,0.22,1,0.08513615982225,2.62452939982485,0.572548240052556,4.67651055959714,NA
"8771",2025-01-04 20:00:00,-0.98,1,-0.314565314296857,1.31069833617653,-0.741282823595758,3.36267949594882,NA
"8772",2025-01-04 21:00:00,-1.55,1,-1.35026807427552,0.358231790512539,-1.69374936925975,2.41021295028483,NA
"8773",2025-01-04 22:00:00,-2.83,1,-1.80197098845427,-0.249574982301921,-2.30155614207421,1.80240617747037,NA
"8774",2025-01-04 23:00:00,-3.33,1,-3.49860805925512,-0.674565241734873,-2.72654640150716,1.37741591803742,NA
"8775",2025-01-05,-4.58,1,-3.14048669908283,-1.10841002512823,-3.16039118490052,0.943571134644055,NA
"8776",2025-01-05 01:00:00,-5.28,1,-5.14618851894746,-1.64022328152117,-3.69220444129346,0.411757878251124,NA
"8777",2025-01-05 02:00:00,-5.05,1,-5.3649268670751,-2.18337726142265,-4.23535842119494,-0.131396101650362,NA
"8778",2025-01-05 03:00:00,-4.88,1,-4.95175930722514,-2.50518632107394,-4.55716748084623,-0.453205161301651,NA
"8779",2025-01-05 04:00:00,-4.8,1,-4.57446578213393,-2.34505593993396,-4.39703709970625,-0.293074780161665,NA
"8780",2025-01-05 05:00:00,-4.6,1,-4.17538489875327,-1.55644087191896,-3.60842203169125,0.495540287853335,NA
"8781",2025-01-05 06:00:00,-4.53,1,-3.80787937904386,-0.194379050637805,-2.24636021041009,1.85760210913449,NA
"8782",2025-01-05 07:00:00,-4.1,1,-4.02804850140769,1.49884096007333,-0.553140199698961,3.55082211984562,NA
"8783",2025-01-05 08:00:00,-3.65,1,-2.71248907875411,3.20005844958468,1.14807728981239,5.25203960935697,NA
"8784",2025-01-05 09:00:00,-3,1,-2.19620614547625,4.64314029767142,2.59115913789913,6.69512145744371,NA
"8785",2025-01-05 10:00:00,-2.5,1,-1.73336087673098,5.71267508502488,3.66069392525259,7.76465624479717,NA
"8786",2025-01-05 11:00:00,-2.4,1,-1.54345986583503,6.44613264953907,4.39415148976678,8.49811380931136,NA
"8787",2025-01-05 12:00:00,-2.33,1,-2.01385437496467,6.95187910812246,4.89989794835017,9.00386026789475,NA
"8788",2025-01-05 13:00:00,-1.88,1,-1.98199349760366,7.29911347685439,5.2471323170821,9.35109463662668,NA
"8789",2025-01-05 14:00:00,-1.77,1,-1.44924445972121,7.45001925145984,5.39803809168755,9.50200041123212,NA
"8790",2025-01-05 15:00:00,-2,1,-1.62674446911257,7.27636927798373,5.22438811821144,9.32835043775602,NA
"8791",2025-01-05 16:00:00,-1.7,1,-2.38750176513804,6.64968520282042,4.59770404304813,8.70166636259271,NA
"8792",2025-01-05 17:00:00,-1.32,1,-2.02296402637572,5.54779520394267,3.49581404417038,7.59977636371496,NA
"8793",2025-01-05 18:00:00,-1.18,1,-1.26172482113553,4.1090421378661,2.05706097809381,6.16102329763839,NA
"8794",2025-01-05 19:00:00,-1,1,-1.65895083772296,2.59562950385091,0.543648344078622,4.6476106636232,NA
"8795",2025-01-05 20:00:00,-0.7,1,-1.53096238445117,1.28190676976562,-0.770074390006667,3.33388792953791,NA
"8796",2025-01-05 21:00:00,-0.35,1,-0.874606973803467,0.329548568476682,-1.72243259129561,2.38152972824897,NA
"8797",2025-01-05 22:00:00,-0.23,1,-0.678938725640892,-0.278149845206425,-2.33013100497871,1.77383131456587,NA
"8798",2025-01-05 23:00:00,-0.15,1,-0.360531470047565,-0.703031730807339,-2.75501289057963,1.34894942896495,NA
"8799",2025-01-06,-0.12,1,-0.628959853597754,-1.13676812572372,-3.18874928549601,0.915213034048574,NA
"8800",2025-01-06 01:00:00,-0.15,1,-0.490607064271406,-1.66847297905063,-3.72045413882292,0.383508180721656,NA
"8801",2025-01-06 02:00:00,-0.03,1,-0.359659460090982,-2.21151854135285,-4.26349970112514,-0.159537381580557,NA
"8802",2025-01-06 03:00:00,-0.03,1,-0.191366447782272,-2.53321916892723,-4.58520032869952,-0.481238009154938,NA
"8803",2025-01-06 04:00:00,-0.03,1,-0.049162080000986,-2.37298034128856,-4.42496150106085,-0.320999181516268,NA
"8804",2025-01-06 05:00:00,0.03,1,0.247840306296471,-1.58425681240882,-3.63623797218111,0.467724347363473,NA
"8805",2025-01-06 06:00:00,0.13,1,0.516782519690709,-0.222086515952885,-2.27406767572517,1.82989464381941,NA
"8806",2025-01-06 07:00:00,0.22,1,0.885944378529511,1.47124198418748,-0.580739175584809,3.52322314395977,NA
"8807",2025-01-06 08:00:00,0.3,1,0.989694004725764,3.17256797732663,1.12058681755434,5.22454913709892,NA
"8808",2025-01-06 09:00:00,0.5,1,1.07022525024772,4.61575834318398,2.56377718341169,6.66773950295627,NA
"8809",2025-01-06 10:00:00,0.7,1,1.14894976690637,5.6854016623949,3.63342050262261,7.73738282216719,NA
"8810",2025-01-06 11:00:00,1.02,1,1.15097094350323,6.41896777279756,4.36698661302527,8.47094893256985,NA
"8811",2025-01-06 12:00:00,1.2,1,1.43479608450911,6.92482279124473,4.87284163147244,8.97680395101702,NA
"8812",2025-01-06 13:00:00,1.2,1,1.57969830619629,7.2721657337599,5.22018457398761,9.32414689353219,NA
"8813",2025-01-06 14:00:00,1.43,1,1.28881248278042,7.42318009601205,5.37119893623976,9.47516125578434,NA
"8814",2025-01-06 15:00:00,1.4,1,1.3437462225245,7.24963872399024,5.19765756421795,9.30161988376253,NA
"8815",2025-01-06 16:00:00,0.98,1,1.19878044283412,6.6230632640331,4.57108210426081,8.67504442380539,NA
"8816",2025-01-06 17:00:00,0.9,1,0.490983812132583,5.52128189405743,3.46930073428514,7.57326305382972,NA
"8817",2025-01-06 18:00:00,0.95,1,0.348466238934784,4.08263747052306,2.03065631075077,6.13461863029535,NA
"8818",2025-01-06 19:00:00,0.9,1,0.460382046642913,2.56933349263406,0.517352332861772,4.62131465240635,NA
"8819",2025-01-06 20:00:00,0.95,1,0.514430945972578,1.25571942820328,-0.796261731569014,3.30770058797557,NA
