"","datum","typ_datumu","skutecne_hodnoty","fitted_hodnoty","predikovane_hodnoty","predikce_lower","predikce_upper"
"6961",2024-10-21 11:00:00,"historie",8.4,15.551907131159,NA,NA,NA
"6962",2024-10-21 12:00:00,"historie",6.41,19.3063504872147,NA,NA,NA
"6963",2024-10-21 13:00:00,"historie",10.12,14.7325474551939,NA,NA,NA
"6964",2024-10-21 14:00:00,"historie",9.91,18.347541364733,NA,NA,NA
"6965",2024-10-21 15:00:00,"historie",14.32,13.8021822564588,NA,NA,NA
"6966",2024-10-21 16:00:00,"historie",22.49,12.1543970771211,NA,NA,NA
"6967",2024-10-21 17:00:00,"historie",31.18,7.62859669590307,NA,NA,NA
"6968",2024-10-21 18:00:00,"historie",36.67,8.14644201009832,NA,NA,NA
"6969",2024-10-21 19:00:00,"historie",31.13,6.77883530423656,NA,NA,NA
"6970",2024-10-21 20:00:00,"historie",26.94,5.40561916780831,NA,NA,NA
"6971",2024-10-21 21:00:00,"historie",22.29,12.3095829064866,NA,NA,NA
"6972",2024-10-21 22:00:00,"historie",19.18,12.0869741064579,NA,NA,NA
"6973",2024-10-21 23:00:00,"historie",15.02,17.0997443910265,NA,NA,NA
"6974",2024-10-22,"historie",12.44,28.1796591834202,NA,NA,NA
"6975",2024-10-22 01:00:00,"historie",12.08,31.960779374963,NA,NA,NA
"6976",2024-10-22 02:00:00,"historie",9.58,33.3229681954301,NA,NA,NA
"6977",2024-10-22 03:00:00,"historie",8.96,24.7593793231863,NA,NA,NA
"6978",2024-10-22 04:00:00,"historie",9.16,24.596262133738,NA,NA,NA
"6979",2024-10-22 05:00:00,"historie",11.73,20.0627055487386,NA,NA,NA
"6980",2024-10-22 06:00:00,"historie",13.83,18.2991429358574,NA,NA,NA
"6981",2024-10-22 07:00:00,"historie",13.2,13.0283888115563,NA,NA,NA
"6982",2024-10-22 08:00:00,"historie",12.12,12.3496156117075,NA,NA,NA
"6983",2024-10-22 09:00:00,"historie",NA,11.8857319625619,NA,NA,NA
"6984",2024-10-22 10:00:00,"historie",NA,9.27358328173704,NA,NA,NA
"6985",2024-10-22 11:00:00,"historie",NA,10.6454684630119,NA,NA,NA
"6986",2024-10-22 12:00:00,"historie",7.21,10.3368004430209,NA,NA,NA
"6987",2024-10-22 13:00:00,"historie",6.33,12.226350658397,NA,NA,NA
"6988",2024-10-22 14:00:00,"historie",7.03,14.8869794185015,NA,NA,NA
"6989",2024-10-22 15:00:00,"historie",13.21,13.0019469206168,NA,NA,NA
"6990",2024-10-22 16:00:00,"historie",28.84,8.97476751896354,NA,NA,NA
"6991",2024-10-22 17:00:00,"historie",30.7,6.43022840682558,NA,NA,NA
"6992",2024-10-22 18:00:00,"historie",19.08,6.03527898159217,NA,NA,NA
"6993",2024-10-22 19:00:00,"historie",8.05,7.43066065094169,NA,NA,NA
"6994",2024-10-22 20:00:00,"historie",5.93,13.7831387310171,NA,NA,NA
"6995",2024-10-22 21:00:00,"historie",10.72,28.3390481689594,NA,NA,NA
"6996",2024-10-22 22:00:00,"historie",13.07,29.6117464581106,NA,NA,NA
"6997",2024-10-22 23:00:00,"historie",11.61,18.4347391567804,NA,NA,NA
"6998",2024-10-23,"historie",10.36,10.1093635946576,NA,NA,NA
"6999",2024-10-23 01:00:00,"historie",9.76,8.33422779176627,NA,NA,NA
"7000",2024-10-23 02:00:00,"historie",10.71,13.7941310827306,NA,NA,NA
"7001",2024-10-23 03:00:00,"historie",10.48,13.3086255281769,NA,NA,NA
"7002",2024-10-23 04:00:00,"historie",9.74,12.1138576050694,NA,NA,NA
"7003",2024-10-23 05:00:00,"historie",13.33,10.6400911855572,NA,NA,NA
"7004",2024-10-23 06:00:00,"historie",15.42,10.1687863712892,NA,NA,NA
"7005",2024-10-23 07:00:00,"historie",21.06,10.1804779024206,NA,NA,NA
"7006",2024-10-23 08:00:00,"historie",19.22,11.0287512618899,NA,NA,NA
"7007",2024-10-23 09:00:00,"historie",14.19,9.71229376512946,NA,NA,NA
"7008",2024-10-23 10:00:00,"historie",11.55,13.3356649985787,NA,NA,NA
"7009",2024-10-23 11:00:00,"historie",12.16,15.5175796632524,NA,NA,NA
"7010",2024-10-23 12:00:00,"historie",4.22,19.6505182674258,NA,NA,NA
"7011",2024-10-23 13:00:00,"historie",2.59,15.2136245009659,NA,NA,NA
"7012",2024-10-23 14:00:00,"historie",4,12.6859015769295,NA,NA,NA
"7013",2024-10-23 15:00:00,"historie",5.84,10.8831875738416,NA,NA,NA
"7014",2024-10-23 16:00:00,"historie",9.83,10.938003614289,NA,NA,NA
"7015",2024-10-23 17:00:00,"historie",20.61,3.63386940362225,NA,NA,NA
"7016",2024-10-23 18:00:00,"historie",28.38,3.04265683302689,NA,NA,NA
"7017",2024-10-23 19:00:00,"historie",26.39,5.66437358626113,NA,NA,NA
"7018",2024-10-23 20:00:00,"historie",19.43,7.62995276490816,NA,NA,NA
"7019",2024-10-23 21:00:00,"historie",19.34,12.228346266664,NA,NA,NA
"7020",2024-10-23 22:00:00,"historie",18.25,22.9934334964704,NA,NA,NA
"7021",2024-10-23 23:00:00,"historie",14.39,24.4252722185175,NA,NA,NA
"7022",2024-10-24,"historie",15.49,25.8304528386139,NA,NA,NA
"7023",2024-10-24 01:00:00,"historie",13.77,20.8170910544856,NA,NA,NA
"7024",2024-10-24 02:00:00,"historie",15.05,19.4885261830572,NA,NA,NA
"7025",2024-10-24 03:00:00,"historie",14.13,16.4631910035547,NA,NA,NA
"7026",2024-10-24 04:00:00,"historie",13,13.7696318780793,NA,NA,NA
"7027",2024-10-24 05:00:00,"historie",11.26,14.8954698867817,NA,NA,NA
"7028",2024-10-24 06:00:00,"historie",12.53,13.1998766819507,NA,NA,NA
"7029",2024-10-24 07:00:00,"historie",14.37,13.4104679055878,NA,NA,NA
"7030",2024-10-24 08:00:00,"historie",14.54,13.5222500926638,NA,NA,NA
"7031",2024-10-24 09:00:00,"historie",14.68,12.8498707743155,NA,NA,NA
"7032",2024-10-24 10:00:00,"historie",7.8,11.0623151089474,NA,NA,NA
"7033",2024-10-24 11:00:00,"historie",5.46,14.0640871647428,NA,NA,NA
"7034",2024-10-24 12:00:00,"historie",9.01,14.0181304502416,NA,NA,NA
"7035",2024-10-24 13:00:00,"historie",4.08,12.4267571623524,NA,NA,NA
"7036",2024-10-24 14:00:00,"historie",5.84,13.5202812682554,NA,NA,NA
"7037",2024-10-24 15:00:00,"historie",7.15,7.49212875504979,NA,NA,NA
"7038",2024-10-24 16:00:00,"historie",28.01,4.8985427652017,NA,NA,NA
"7039",2024-10-24 17:00:00,"historie",42.54,8.36650834327554,NA,NA,NA
"7040",2024-10-24 18:00:00,"historie",48.6,3.9902598357903,NA,NA,NA
"7041",2024-10-24 19:00:00,"historie",43.87,7.61422098575635,NA,NA,NA
"7042",2024-10-24 20:00:00,"historie",34.58,8.74068811341608,NA,NA,NA
"7043",2024-10-24 21:00:00,"historie",25.64,34.7464486724529,NA,NA,NA
"7044",2024-10-24 22:00:00,"historie",23.2,38.2107008845014,NA,NA,NA
"7045",2024-10-24 23:00:00,"historie",19.69,38.1090507274846,NA,NA,NA
"7046",2024-10-25,"historie",18.6,37.0041235589209,NA,NA,NA
"7047",2024-10-25 01:00:00,"historie",19.67,32.0422670066785,NA,NA,NA
"7048",2024-10-25 02:00:00,"historie",15.69,22.6864996850438,NA,NA,NA
"7049",2024-10-25 03:00:00,"historie",12.33,19.6473263495325,NA,NA,NA
"7050",2024-10-25 04:00:00,"historie",13.71,18.1649853535136,NA,NA,NA
"7051",2024-10-25 05:00:00,"historie",13.69,16.574100483028,NA,NA,NA
"7052",2024-10-25 06:00:00,"historie",11.05,18.3677965725642,NA,NA,NA
"7053",2024-10-25 07:00:00,"historie",11.04,13.1114733263976,NA,NA,NA
"7054",2024-10-25 08:00:00,"historie",10.52,11.9599135289494,NA,NA,NA
"7055",2024-10-25 09:00:00,"historie",12.34,13.4983982225961,NA,NA,NA
"7056",2024-10-25 10:00:00,"historie",9.01,13.2789470044895,NA,NA,NA
"7057",2024-10-25 11:00:00,"historie",10.09,11.8758199929773,NA,NA,NA
"7058",2024-10-25 12:00:00,"historie",4.98,11.3794324056103,NA,NA,NA
"7059",2024-10-25 13:00:00,"historie",2.86,9.88580542893125,NA,NA,NA
"7060",2024-10-25 14:00:00,"historie",4.83,11.215282497945,NA,NA,NA
"7061",2024-10-25 15:00:00,"historie",7.28,8.34332904882542,NA,NA,NA
"7062",2024-10-25 16:00:00,"historie",11.35,9.65209382186509,NA,NA,NA
"7063",2024-10-25 17:00:00,"historie",14.02,3.84023045320542,NA,NA,NA
"7064",2024-10-25 18:00:00,"historie",15,3.53651102207571,NA,NA,NA
"7065",2024-10-25 19:00:00,"historie",16.74,6.5782942360936,NA,NA,NA
"7066",2024-10-25 20:00:00,"historie",14.15,10.8771893415932,NA,NA,NA
"7067",2024-10-25 21:00:00,"historie",15.02,14.7217555641376,NA,NA,NA
"7068",2024-10-25 22:00:00,"historie",15.26,16.7731325110693,NA,NA,NA
"7069",2024-10-25 23:00:00,"historie",14.06,15.5471803010847,NA,NA,NA
"7070",2024-10-26,"historie",12.76,18.3211108222061,NA,NA,NA
"7071",2024-10-26 01:00:00,"historie",16.53,15.5777477669328,NA,NA,NA
"7072",2024-10-26 02:00:00,"historie",NA,16.1051016374698,NA,NA,NA
"7073",2024-10-26 03:00:00,"historie",8.87,14.430767889919,NA,NA,NA
"7074",2024-10-26 04:00:00,"historie",11.61,14.1977790006815,NA,NA,NA
"7075",2024-10-26 05:00:00,"historie",12.59,12.6496230759176,NA,NA,NA
"7076",2024-10-26 06:00:00,"historie",12.67,15.5865697607047,NA,NA,NA
"7077",2024-10-26 07:00:00,"historie",13.12,7.88824739766642,NA,NA,NA
"7078",2024-10-26 08:00:00,"historie",NA,13.1272099638871,NA,NA,NA
"7079",2024-10-26 09:00:00,"historie",NA,12.2966327531118,NA,NA,NA
"7080",2024-10-26 10:00:00,"historie",NA,11.9239329942905,NA,NA,NA
"7081",2024-10-26 11:00:00,"historie",7.37,10.3310168058556,NA,NA,NA
"7082",2024-10-26 12:00:00,"historie",5.08,7.63825249222213,NA,NA,NA
"7083",2024-10-26 13:00:00,"historie",4.23,6.07579456042608,NA,NA,NA
"7084",2024-10-26 14:00:00,"historie",4.53,5.43865384541108,NA,NA,NA
"7085",2024-10-26 15:00:00,"historie",4.68,6.73159872449614,NA,NA,NA
"7086",2024-10-26 16:00:00,"historie",6.78,5.44211701797323,NA,NA,NA
"7087",2024-10-26 17:00:00,"historie",11.64,6.56902682136455,NA,NA,NA
"7088",2024-10-26 18:00:00,"historie",21.06,13.0044774409915,NA,NA,NA
"7089",2024-10-26 19:00:00,"historie",17.06,20.0532902176093,NA,NA,NA
"7090",2024-10-26 20:00:00,"historie",19.13,17.4763628591453,NA,NA,NA
"7091",2024-10-26 21:00:00,"historie",14.79,20.2409191081005,NA,NA,NA
"7092",2024-10-26 22:00:00,"historie",14.44,15.4139391383446,NA,NA,NA
"7093",2024-10-26 23:00:00,"historie",14.05,14.914590440568,NA,NA,NA
"7094",2024-10-27,"historie",9.67,14.4918835222973,NA,NA,NA
"7095",2024-10-27 01:00:00,"historie",6.11,10.6370904309191,NA,NA,NA
"7096",2024-10-27 02:00:00,"historie",7.14,6.85964794028657,NA,NA,NA
"7097",2024-10-27 02:00:00,"historie",7.15,7.97273158308571,NA,NA,NA
"7098",2024-10-27 03:00:00,"historie",7.08,8.13379908734924,NA,NA,NA
"7099",2024-10-27 04:00:00,"historie",6.95,8.49561735446224,NA,NA,NA
"7100",2024-10-27 05:00:00,"historie",6.72,7.37952574457669,NA,NA,NA
"7101",2024-10-27 06:00:00,"historie",7.27,7.40737320716676,NA,NA,NA
"7102",2024-10-27 07:00:00,"historie",7.51,7.95100614922586,NA,NA,NA
"7103",2024-10-27 08:00:00,"historie",6.47,7.53318753312464,NA,NA,NA
"7104",2024-10-27 09:00:00,"historie",6,6.39833094117042,NA,NA,NA
"7105",2024-10-27 10:00:00,"historie",5.19,6.54681905434797,NA,NA,NA
"7106",2024-10-27 11:00:00,"historie",5.08,5.66706253917253,NA,NA,NA
"7107",2024-10-27 12:00:00,"historie",4.37,6.03046872652626,NA,NA,NA
"7108",2024-10-27 13:00:00,"historie",4.17,5.43788339006572,NA,NA,NA
"7109",2024-10-27 14:00:00,"historie",4.47,5.81973085959231,NA,NA,NA
"7110",2024-10-27 15:00:00,"historie",5.7,5.65275027519854,NA,NA,NA
"7111",2024-10-27 16:00:00,"historie",9.12,6.26052961531125,NA,NA,NA
"7112",2024-10-27 17:00:00,"historie",16.28,11.4272366518457,NA,NA,NA
"7113",2024-10-27 18:00:00,"historie",15.94,16.0451269976372,NA,NA,NA
"7114",2024-10-27 19:00:00,"historie",19.01,17.2989908037726,NA,NA,NA
"7115",2024-10-27 20:00:00,"historie",23.37,19.2613849317027,NA,NA,NA
"7116",2024-10-27 21:00:00,"historie",13.61,23.6073128732403,NA,NA,NA
"7117",2024-10-27 22:00:00,"historie",13.85,12.5880889207049,NA,NA,NA
"7118",2024-10-27 23:00:00,"historie",11.91,14.0640346575281,NA,NA,NA
"7119",2024-10-28,"historie",9.49,11.8374774765514,NA,NA,NA
"7120",2024-10-28 01:00:00,"historie",8.87,10.0385620146787,NA,NA,NA
"7121",2024-10-28 02:00:00,"historie",9.37,8.86354900545622,NA,NA,NA
"7122",2024-10-28 03:00:00,"historie",9.42,10.0543067838716,NA,NA,NA
"7123",2024-10-28 04:00:00,"historie",8.59,10.1418850207052,NA,NA,NA
"7124",2024-10-28 05:00:00,"historie",6.98,8.65033014650651,NA,NA,NA
"7125",2024-10-28 06:00:00,"historie",6.56,7.30858114952552,NA,NA,NA
"7126",2024-10-28 07:00:00,"historie",6.25,7.15877560197374,NA,NA,NA
"7127",2024-10-28 08:00:00,"historie",6.04,6.32825123874745,NA,NA,NA
"7128",2024-10-28 09:00:00,"historie",4.74,6.13972120027593,NA,NA,NA
"7129",2024-10-28 10:00:00,"historie",4.12,5.14288107569148,NA,NA,NA
"7130",2024-10-28 11:00:00,"historie",5.34,4.78191929859377,NA,NA,NA
"7131",2024-10-28 12:00:00,"historie",3.85,6.35009944878315,NA,NA,NA
"7132",2024-10-28 13:00:00,"historie",3.42,4.57791680287574,NA,NA,NA
"7133",2024-10-28 14:00:00,"historie",5.43,4.84807191434794,NA,NA,NA
"7134",2024-10-28 15:00:00,"historie",12,7.05144240981028,NA,NA,NA
"7135",2024-10-28 16:00:00,"historie",17.85,12.6442994907364,NA,NA,NA
"7136",2024-10-28 17:00:00,"historie",16.01,19.2644006955993,NA,NA,NA
"7137",2024-10-28 18:00:00,"historie",18.63,14.2280222126479,NA,NA,NA
"7138",2024-10-28 19:00:00,"historie",18.89,20.843200272643,NA,NA,NA
"7139",2024-10-28 20:00:00,"historie",14.36,19.1151624421482,NA,NA,NA
"7140",2024-10-28 21:00:00,"historie",9.72,13.8326589547149,NA,NA,NA
"7141",2024-10-28 22:00:00,"historie",11.32,10.3368450729676,NA,NA,NA
"7142",2024-10-28 23:00:00,"historie",12.41,12.0869156572072,NA,NA,NA
"7143",2024-10-29,"historie",11.74,12.5399813955781,NA,NA,NA
"7144",2024-10-29 01:00:00,"historie",11.35,11.8349874083569,NA,NA,NA
"7145",2024-10-29 02:00:00,"historie",10.3,10.894489166678,NA,NA,NA
"7146",2024-10-29 03:00:00,"historie",12.69,10.4773306697815,NA,NA,NA
"7147",2024-10-29 04:00:00,"historie",14.57,13.0799927907982,NA,NA,NA
"7148",2024-10-29 05:00:00,"historie",11.82,13.072749394757,NA,NA,NA
"7149",2024-10-29 06:00:00,"historie",13.06,10.7257681957856,NA,NA,NA
"7150",2024-10-29 07:00:00,"historie",13.83,12.3220701587107,NA,NA,NA
"7151",2024-10-29 08:00:00,"historie",14.24,11.805266819178,NA,NA,NA
"7152",2024-10-29 09:00:00,"historie",12.52,11.5686635142818,NA,NA,NA
"7153",2024-10-29 10:00:00,"historie",8.25,10.7918913402285,NA,NA,NA
"7154",2024-10-29 11:00:00,"historie",7.05,7.90674188331915,NA,NA,NA
"7155",2024-10-29 12:00:00,"historie",9.34,6.94880204842666,NA,NA,NA
"7156",2024-10-29 13:00:00,"historie",7.96,9.93734473381273,NA,NA,NA
"7157",2024-10-29 14:00:00,"historie",7.58,9.2145174199571,NA,NA,NA
"7158",2024-10-29 15:00:00,"historie",13.96,9.13045523541635,NA,NA,NA
"7159",2024-10-29 16:00:00,"historie",20.1,14.6824961583296,NA,NA,NA
"7160",2024-10-29 17:00:00,"historie",25.27,20.1981317704086,NA,NA,NA
"7161",2024-10-29 18:00:00,"historie",22.76,22.5079861780847,NA,NA,NA
"7162",2024-10-29 19:00:00,"historie",19.18,22.3978836208593,NA,NA,NA
"7163",2024-10-29 20:00:00,"historie",14.65,18.0369742060151,NA,NA,NA
"7164",2024-10-29 21:00:00,"historie",14.29,13.6566216599091,NA,NA,NA
"7165",2024-10-29 22:00:00,"historie",10.39,14.9948942242083,NA,NA,NA
"7166",2024-10-29 23:00:00,"historie",10.13,10.3599758839479,NA,NA,NA
"7167",2024-10-30,"historie",9.39,10.7402402971953,NA,NA,NA
"7168",2024-10-30 01:00:00,"historie",10.12,9.90385175066229,NA,NA,NA
"7169",2024-10-30 02:00:00,"historie",9.28,10.1054810509744,NA,NA,NA
"7170",2024-10-30 03:00:00,"historie",10.54,9.96089028746133,NA,NA,NA
"7171",2024-10-30 04:00:00,"historie",10.86,11.4481615152467,NA,NA,NA
"7172",2024-10-30 05:00:00,"historie",9.01,10.2215412270668,NA,NA,NA
"7173",2024-10-30 06:00:00,"historie",10.13,9.09376597025856,NA,NA,NA
"7174",2024-10-30 07:00:00,"historie",10.21,10.3875009846856,NA,NA,NA
"7175",2024-10-30 08:00:00,"historie",7.12,9.56580626469433,NA,NA,NA
"7176",2024-10-30 09:00:00,"historie",6.94,6.49188428582046,NA,NA,NA
"7177",2024-10-30 10:00:00,"historie",4.72,6.87240511402787,NA,NA,NA
"7178",2024-10-30 11:00:00,"historie",3.88,5.02941006915398,NA,NA,NA
"7179",2024-10-30 12:00:00,"historie",4.73,4.66463670728646,NA,NA,NA
"7180",2024-10-30 13:00:00,"historie",6.02,5.6996065987315,NA,NA,NA
"7181",2024-10-30 14:00:00,"historie",6.17,7.75993037543147,NA,NA,NA
"7182",2024-10-30 15:00:00,"historie",6.05,8.14267997340896,NA,NA,NA
"7183",2024-10-30 16:00:00,"historie",11.76,7.18179158955167,NA,NA,NA
"7184",2024-10-30 17:00:00,"historie",14.43,15.08890680412,NA,NA,NA
"7185",2024-10-30 18:00:00,"historie",16.36,14.2215786587851,NA,NA,NA
"7186",2024-10-30 19:00:00,"historie",18.02,17.7929833462572,NA,NA,NA
"7187",2024-10-30 20:00:00,"historie",16.34,17.4663177906536,NA,NA,NA
"7188",2024-10-30 21:00:00,"historie",14.02,15.5275176065746,NA,NA,NA
"7189",2024-10-30 22:00:00,"historie",14.7,13.5402419812512,NA,NA,NA
"7190",2024-10-30 23:00:00,"historie",14.46,14.5111399203129,NA,NA,NA
"7191",2024-10-31,"historie",12.19,13.6769718905416,NA,NA,NA
"7192",2024-10-31 01:00:00,"historie",9.15,12.0075904457183,NA,NA,NA
"7193",2024-10-31 02:00:00,"historie",8.1,8.71882961035708,NA,NA,NA
"7194",2024-10-31 03:00:00,"historie",6.39,9.06477821213092,NA,NA,NA
"7195",2024-10-31 04:00:00,"historie",8.7,7.20070518434947,NA,NA,NA
"7196",2024-10-31 05:00:00,"historie",14.95,9.10573398362389,NA,NA,NA
"7197",2024-10-31 06:00:00,"historie",20.69,15.246033244348,NA,NA,NA
"7198",2024-10-31 07:00:00,"historie",11.43,18.0820297317729,NA,NA,NA
"7199",2024-10-31 08:00:00,"historie",5.78,8.88559044306605,NA,NA,NA
"7200",2024-10-31 09:00:00,"historie",5.41,5.40960808486216,NA,NA,NA
"7201",2024-10-31 10:00:00,"historie",5.58,5.42472951008902,NA,NA,NA
"7202",2024-10-31 11:00:00,"historie",4.7,5.96032352864455,NA,NA,NA
"7203",2024-10-31 12:00:00,"historie",6.92,5.31373146982405,NA,NA,NA
"7204",2024-10-31 13:00:00,"historie",6.69,8.10221223981226,NA,NA,NA
"7205",2024-10-31 14:00:00,"historie",7.94,7.73495408262044,NA,NA,NA
"7206",2024-10-31 15:00:00,"historie",6.82,9.69309092012008,NA,NA,NA
"7207",2024-10-31 16:00:00,"historie",13.8,8.15265924081212,NA,NA,NA
"7208",2024-10-31 17:00:00,"historie",21.74,17.072853783547,NA,NA,NA
"7209",2024-10-31 18:00:00,"historie",21.78,20.8065111860178,NA,NA,NA
"7210",2024-10-31 19:00:00,"historie",22.14,21.6002511858023,NA,NA,NA
"7211",2024-10-31 20:00:00,"historie",15.84,20.3018894794049,NA,NA,NA
"7212",2024-10-31 21:00:00,"historie",15.16,14.3390578303067,NA,NA,NA
"7213",2024-10-31 22:00:00,"historie",15.85,15.2080178023613,NA,NA,NA
"7214",2024-10-31 23:00:00,"historie",13.88,15.2889616370177,NA,NA,NA
"7215",2024-11-01,"historie",11.71,12.8556233167608,NA,NA,NA
"7216",2024-11-01 01:00:00,"historie",10.21,11.219062052391,NA,NA,NA
"7217",2024-11-01 02:00:00,"historie",11.7,9.6891497794882,NA,NA,NA
"7218",2024-11-01 03:00:00,"historie",10.02,11.8552849741249,NA,NA,NA
"7219",2024-11-01 04:00:00,"historie",13.49,10.5606270807792,NA,NA,NA
"7220",2024-11-01 05:00:00,"historie",13.56,13.8430909642109,NA,NA,NA
"7221",2024-11-01 06:00:00,"historie",13,13.4175358648237,NA,NA,NA
"7222",2024-11-01 07:00:00,"historie",14.05,11.3038059616216,NA,NA,NA
"7223",2024-11-01 08:00:00,"historie",12.82,11.268687073628,NA,NA,NA
"7224",2024-11-01 09:00:00,"historie",12.22,10.7693883342816,NA,NA,NA
"7225",2024-11-01 10:00:00,"historie",12.09,10.2314143055054,NA,NA,NA
"7226",2024-11-01 11:00:00,"historie",10.98,10.5068138226102,NA,NA,NA
"7227",2024-11-01 12:00:00,"historie",6.03,10.8089797190607,NA,NA,NA
"7228",2024-11-01 13:00:00,"historie",7.56,5.92552067835764,NA,NA,NA
"7229",2024-11-01 14:00:00,"historie",9.36,9.43272227866165,NA,NA,NA
"7230",2024-11-01 15:00:00,"historie",11.14,10.4156903806348,NA,NA,NA
"7231",2024-11-01 16:00:00,"historie",22.18,13.4941621394738,NA,NA,NA
"7232",2024-11-01 17:00:00,"historie",29.11,25.1090017326164,NA,NA,NA
"7233",2024-11-01 18:00:00,"historie",24.64,25.418986715576,NA,NA,NA
"7234",2024-11-01 19:00:00,"historie",21.44,23.2377099387879,NA,NA,NA
"7235",2024-11-01 20:00:00,"historie",18.85,18.7301444559733,NA,NA,NA
"7236",2024-11-01 21:00:00,"historie",17.89,17.3500910462002,NA,NA,NA
"7237",2024-11-01 22:00:00,"historie",11.93,17.1655422210933,NA,NA,NA
"7238",2024-11-01 23:00:00,"historie",5.61,11.2114396473181,NA,NA,NA
"7239",2024-11-02,"historie",5.33,5.78167700001682,NA,NA,NA
"7240",2024-11-02 01:00:00,"historie",5,6.37061501340764,NA,NA,NA
"7241",2024-11-02 02:00:00,"historie",7.24,5.80820796699597,NA,NA,NA
"7242",2024-11-02 03:00:00,"historie",8.16,8.44051690866633,NA,NA,NA
"7243",2024-11-02 04:00:00,"historie",7.6,9.67461468039148,NA,NA,NA
"7244",2024-11-02 05:00:00,"historie",8.89,8.10507342539022,NA,NA,NA
"7245",2024-11-02 06:00:00,"historie",8.96,9.98029435086466,NA,NA,NA
"7246",2024-11-02 07:00:00,"historie",9.89,8.92529291694159,NA,NA,NA
"7247",2024-11-02 08:00:00,"historie",9.98,8.98348579568284,NA,NA,NA
"7248",2024-11-02 09:00:00,"historie",8.51,9.22701745549023,NA,NA,NA
"7249",2024-11-02 10:00:00,"historie",5.54,7.77770393322229,NA,NA,NA
"7250",2024-11-02 11:00:00,"historie",5.21,5.47605450264627,NA,NA,NA
"7251",2024-11-02 12:00:00,"historie",4.82,5.65942190316599,NA,NA,NA
"7252",2024-11-02 13:00:00,"historie",5.03,5.7236635111425,NA,NA,NA
"7253",2024-11-02 14:00:00,"historie",6.09,6.53760456724435,NA,NA,NA
"7254",2024-11-02 15:00:00,"historie",6.91,7.74813892010311,NA,NA,NA
"7255",2024-11-02 16:00:00,"historie",10.9,9.77681568641923,NA,NA,NA
"7256",2024-11-02 17:00:00,"historie",20.94,14.1507474071136,NA,NA,NA
"7257",2024-11-02 18:00:00,"historie",21.55,21.2287172619759,NA,NA,NA
"7258",2024-11-02 19:00:00,"historie",23.78,21.0040818156638,NA,NA,NA
"7259",2024-11-02 20:00:00,"historie",20.98,21.3521661506147,NA,NA,NA
"7260",2024-11-02 21:00:00,"historie",21.01,18.7725454316748,NA,NA,NA
"7261",2024-11-02 22:00:00,"historie",18.55,18.589392352668,NA,NA,NA
"7262",2024-11-02 23:00:00,"historie",17.35,14.9524303396686,NA,NA,NA
"7263",2024-11-03,"historie",15.91,15.3330228748665,NA,NA,NA
"7264",2024-11-03 01:00:00,"historie",15.14,13.8690706854679,NA,NA,NA
"7265",2024-11-03 02:00:00,"historie",14.42,14.1816137433395,NA,NA,NA
"7266",2024-11-03 03:00:00,"historie",10.13,13.3192331632582,NA,NA,NA
"7267",2024-11-03 04:00:00,"historie",11.13,10.2030238701139,NA,NA,NA
"7268",2024-11-03 05:00:00,"historie",15.09,11.5665835398585,NA,NA,NA
"7269",2024-11-03 06:00:00,"historie",17.15,15.0003269255254,NA,NA,NA
"7270",2024-11-03 07:00:00,"historie",14.02,15.1340723973358,NA,NA,NA
"7271",2024-11-03 08:00:00,"historie",14.86,11.2635243152551,NA,NA,NA
"7272",2024-11-03 09:00:00,"historie",12.74,12.6267535275724,NA,NA,NA
"7273",2024-11-03 10:00:00,"historie",9.81,10.0049323964332,NA,NA,NA
"7274",2024-11-03 11:00:00,"historie",8.41,8.7238428384866,NA,NA,NA
"7275",2024-11-03 12:00:00,"historie",5.04,7.98967390358561,NA,NA,NA
"7276",2024-11-03 13:00:00,"historie",8.48,5.38052901732692,NA,NA,NA
"7277",2024-11-03 14:00:00,"historie",5.59,10.749140508452,NA,NA,NA
"7278",2024-11-03 15:00:00,"historie",9.14,6.2450538616047,NA,NA,NA
"7279",2024-11-03 16:00:00,"historie",22.12,13.3095185527376,NA,NA,NA
"7280",2024-11-03 17:00:00,"historie",21.73,27.1452011922446,NA,NA,NA
"7281",2024-11-03 18:00:00,"historie",28.05,19.2156519412476,NA,NA,NA
"7282",2024-11-03 19:00:00,"historie",26.09,28.2190779477425,NA,NA,NA
"7283",2024-11-03 20:00:00,"historie",24.57,21.8653104040072,NA,NA,NA
"7284",2024-11-03 21:00:00,"historie",15.58,22.0797008389004,NA,NA,NA
"7285",2024-11-03 22:00:00,"historie",14.07,13.7301030699422,NA,NA,NA
"7286",2024-11-03 23:00:00,"historie",11.27,13.0450374666705,NA,NA,NA
"7287",2024-11-04,"historie",11.93,10.754967182434,NA,NA,NA
"7288",2024-11-04 01:00:00,"historie",10,11.7824150834325,NA,NA,NA
"7289",2024-11-04 02:00:00,"historie",14.44,9.95439024100668,NA,NA,NA
"7290",2024-11-04 03:00:00,"historie",18.19,13.9421780252079,NA,NA,NA
"7291",2024-11-04 04:00:00,"historie",16.98,17.8281879659186,NA,NA,NA
"7292",2024-11-04 05:00:00,"historie",16.11,15.8449016950556,NA,NA,NA
"7293",2024-11-04 06:00:00,"historie",15.94,15.3352053075007,NA,NA,NA
"7294",2024-11-04 07:00:00,"historie",14.13,13.9264145960003,NA,NA,NA
"7295",2024-11-04 08:00:00,"historie",13.52,12.0188728451526,NA,NA,NA
