"","datum","typ_datumu","skutecne_hodnoty","fitted_hodnoty","predikce","predikce_lower","predikce_upper"
"352",2024-01-15 16:00:00,"historie",6.11,8.20155695061558,NA,NA,NA
"353",2024-01-15 17:00:00,"historie",8.35,9.15552981664759,NA,NA,NA
"354",2024-01-15 18:00:00,"historie",7.9,11.1725356559177,NA,NA,NA
"355",2024-01-15 19:00:00,"historie",7.95,8.57994113779221,NA,NA,NA
"356",2024-01-15 20:00:00,"historie",5.56,7.36230074507655,NA,NA,NA
"357",2024-01-15 21:00:00,"historie",6.88,8.69145320067058,NA,NA,NA
"358",2024-01-15 22:00:00,"historie",3.49,9.75186572060551,NA,NA,NA
"359",2024-01-15 23:00:00,"historie",2.8,10.6198835983794,NA,NA,NA
"360",2024-01-16,"historie",3.25,6.61735864139785,NA,NA,NA
"361",2024-01-16 01:00:00,"historie",2.75,5.90000938762517,NA,NA,NA
"362",2024-01-16 02:00:00,"historie",3,5.26153862785453,NA,NA,NA
"363",2024-01-16 03:00:00,"historie",2.55,2.80190322453798,NA,NA,NA
"364",2024-01-16 04:00:00,"historie",2.24,2.61027447790194,NA,NA,NA
"365",2024-01-16 05:00:00,"historie",2.45,2.79381662403345,NA,NA,NA
"366",2024-01-16 06:00:00,"historie",2.55,1.94392932845381,NA,NA,NA
"367",2024-01-16 07:00:00,"historie",2.77,1.78881498349115,NA,NA,NA
"368",2024-01-16 08:00:00,"historie",2.72,2.58632460954047,NA,NA,NA
"369",2024-01-16 09:00:00,"historie",3.15,3.03103123056797,NA,NA,NA
"370",2024-01-16 10:00:00,"historie",3.82,4.21026474733509,NA,NA,NA
"371",2024-01-16 11:00:00,"historie",4.77,3.63530341229553,NA,NA,NA
"372",2024-01-16 12:00:00,"historie",5.97,3.9656231961789,NA,NA,NA
"373",2024-01-16 13:00:00,"historie",2.97,4.84329285313156,NA,NA,NA
"374",2024-01-16 14:00:00,"historie",2.85,6.23222293484855,NA,NA,NA
"375",2024-01-16 15:00:00,"historie",10.87,6.85311946580631,NA,NA,NA
"376",2024-01-16 16:00:00,"historie",5.97,7.1738149083455,NA,NA,NA
"377",2024-01-16 17:00:00,"historie",8.42,9.18792660054983,NA,NA,NA
"378",2024-01-16 18:00:00,"historie",8.35,10.2282604031483,NA,NA,NA
"379",2024-01-16 19:00:00,"historie",6.9,9.18546828454501,NA,NA,NA
"380",2024-01-16 20:00:00,"historie",7.9,9.7373767019867,NA,NA,NA
"381",2024-01-16 21:00:00,"historie",15.62,9.81955348005265,NA,NA,NA
"382",2024-01-16 22:00:00,"historie",14.93,9.83642056414104,NA,NA,NA
"383",2024-01-16 23:00:00,"historie",18.17,8.55358687385249,NA,NA,NA
"384",2024-01-17,"historie",30,9.28876342699591,NA,NA,NA
"385",2024-01-17 01:00:00,"historie",19.21,7.53230703969554,NA,NA,NA
"386",2024-01-17 02:00:00,"historie",14.72,6.77781750396336,NA,NA,NA
"387",2024-01-17 03:00:00,"historie",17.45,6.57687482336722,NA,NA,NA
"388",2024-01-17 04:00:00,"historie",15.57,7.37087677195872,NA,NA,NA
"389",2024-01-17 05:00:00,"historie",16.46,6.96749376895525,NA,NA,NA
"390",2024-01-17 06:00:00,"historie",13.49,8.42751819565171,NA,NA,NA
"391",2024-01-17 07:00:00,"historie",15.56,8.60837172624591,NA,NA,NA
"392",2024-01-17 08:00:00,"historie",29.62,9.12894615054831,NA,NA,NA
"393",2024-01-17 09:00:00,"historie",30.71,11.2827857995311,NA,NA,NA
"394",2024-01-17 10:00:00,"historie",25.54,11.5706977285358,NA,NA,NA
"395",2024-01-17 11:00:00,"historie",32.26,9.67339288335628,NA,NA,NA
"396",2024-01-17 12:00:00,"historie",39.41,8.45808105806894,NA,NA,NA
"397",2024-01-17 13:00:00,"historie",36.76,8.90004264384099,NA,NA,NA
"398",2024-01-17 14:00:00,"historie",30.8,11.2494886564647,NA,NA,NA
"399",2024-01-17 15:00:00,"historie",32.51,13.4617696701308,NA,NA,NA
"400",2024-01-17 16:00:00,"historie",34.13,12.7898657369626,NA,NA,NA
"401",2024-01-17 17:00:00,"historie",35.77,10.1842214738913,NA,NA,NA
"402",2024-01-17 18:00:00,"historie",36.92,10.7228269980415,NA,NA,NA
"403",2024-01-17 19:00:00,"historie",33.08,10.9701402298517,NA,NA,NA
"404",2024-01-17 20:00:00,"historie",33.77,11.1118155232725,NA,NA,NA
"405",2024-01-17 21:00:00,"historie",37.46,11.4219244151701,NA,NA,NA
"406",2024-01-17 22:00:00,"historie",35.77,11.8389151632161,NA,NA,NA
"407",2024-01-17 23:00:00,"historie",36.94,10.0676298054181,NA,NA,NA
"408",2024-01-18,"historie",34.67,10.4769188695016,NA,NA,NA
"409",2024-01-18 01:00:00,"historie",37.55,9.62924778406349,NA,NA,NA
"410",2024-01-18 02:00:00,"historie",35.45,9.96553985017525,NA,NA,NA
"411",2024-01-18 03:00:00,"historie",35.66,11.3117790314646,NA,NA,NA
"412",2024-01-18 04:00:00,"historie",37.98,11.4622308206369,NA,NA,NA
"413",2024-01-18 05:00:00,"historie",41.59,12.0984671832694,NA,NA,NA
"414",2024-01-18 06:00:00,"historie",43.33,11.9796687059198,NA,NA,NA
"415",2024-01-18 07:00:00,"historie",26.05,12.2815044755277,NA,NA,NA
"416",2024-01-18 08:00:00,"historie",6.8,12.4521550484986,NA,NA,NA
"417",2024-01-18 09:00:00,"historie",12.95,12.4818119956821,NA,NA,NA
"418",2024-01-18 10:00:00,"historie",9.07,11.1513374400107,NA,NA,NA
"419",2024-01-18 11:00:00,"historie",6.29,9.45898040234854,NA,NA,NA
"420",2024-01-18 12:00:00,"historie",5.72,8.793653117011,NA,NA,NA
"421",2024-01-18 13:00:00,"historie",7.95,7.91638083938565,NA,NA,NA
"422",2024-01-18 14:00:00,"historie",11.38,4.75926065802218,NA,NA,NA
"423",2024-01-18 15:00:00,"historie",12.33,5.24636610301826,NA,NA,NA
"424",2024-01-18 16:00:00,"historie",10,6.01571098821751,NA,NA,NA
"425",2024-01-18 17:00:00,"historie",7.76,6.4587162973687,NA,NA,NA
"426",2024-01-18 18:00:00,"historie",11.97,8.50201240185466,NA,NA,NA
"427",2024-01-18 19:00:00,"historie",12.92,8.09864265739232,NA,NA,NA
"428",2024-01-18 20:00:00,"historie",11.35,8.14437711347071,NA,NA,NA
"429",2024-01-18 21:00:00,"historie",17.47,5.93196591061676,NA,NA,NA
"430",2024-01-18 22:00:00,"historie",20.1,7.14661661226717,NA,NA,NA
"431",2024-01-18 23:00:00,"historie",14.85,3.91239410184894,NA,NA,NA
"432",2024-01-19,"historie",18,3.20005714842121,NA,NA,NA
"433",2024-01-19 01:00:00,"historie",16.87,3.62809181193799,NA,NA,NA
"434",2024-01-19 02:00:00,"historie",17.98,3.11397509165438,NA,NA,NA
"435",2024-01-19 03:00:00,"historie",7.89,3.34577150641333,NA,NA,NA
"436",2024-01-19 04:00:00,"historie",8.47,2.88507074698105,NA,NA,NA
"437",2024-01-19 05:00:00,"historie",10.62,2.55962527148096,NA,NA,NA
"438",2024-01-19 06:00:00,"historie",12.22,2.75709228719223,NA,NA,NA
"439",2024-01-19 07:00:00,"historie",11.05,2.84569395770865,NA,NA,NA
"440",2024-01-19 08:00:00,"historie",14.4,3.05295913715784,NA,NA,NA
"441",2024-01-19 09:00:00,"historie",15.72,2.99781183533465,NA,NA,NA
"442",2024-01-19 10:00:00,"historie",18.73,3.40778154518757,NA,NA,NA
"443",2024-01-19 11:00:00,"historie",8.71,4.04074659061313,NA,NA,NA
"444",2024-01-19 12:00:00,"historie",10.5,4.9246015795437,NA,NA,NA
"445",2024-01-19 13:00:00,"historie",10.82,6.0233590777128,NA,NA,NA
"446",2024-01-19 14:00:00,"historie",6.9,3.25563507449227,NA,NA,NA
"447",2024-01-19 15:00:00,"historie",6.16,3.13287451925577,NA,NA,NA
"448",2024-01-19 16:00:00,"historie",7.55,10.2469692379676,NA,NA,NA
"449",2024-01-19 17:00:00,"historie",9.13,6.07329339569786,NA,NA,NA
"450",2024-01-19 18:00:00,"historie",17.76,8.26126102360887,NA,NA,NA
"451",2024-01-19 19:00:00,"historie",18.2,8.24144565669672,NA,NA,NA
"452",2024-01-19 20:00:00,"historie",19.54,6.98925255865696,NA,NA,NA
"453",2024-01-19 21:00:00,"historie",13.85,7.89906653393173,NA,NA,NA
"454",2024-01-19 22:00:00,"historie",16.64,14.5016544498209,NA,NA,NA
"455",2024-01-19 23:00:00,"historie",14.44,14.0410398803885,NA,NA,NA
"456",2024-01-20,"historie",10.71,16.8207224337618,NA,NA,NA
"457",2024-01-20 01:00:00,"historie",12.43,26.4263202909791,NA,NA,NA
"458",2024-01-20 02:00:00,"historie",6.36,17.9773959972258,NA,NA,NA
"459",2024-01-20 03:00:00,"historie",6.03,14.2750258013938,NA,NA,NA
"460",2024-01-20 04:00:00,"historie",6.74,16.6457929278646,NA,NA,NA
"461",2024-01-20 05:00:00,"historie",6.97,15.1015759408584,NA,NA,NA
"462",2024-01-20 06:00:00,"historie",5.82,15.9028031259847,NA,NA,NA
"463",2024-01-20 07:00:00,"historie",5.51,13.3642945120521,NA,NA,NA
"464",2024-01-20 08:00:00,"historie",6.36,15.1787140214861,NA,NA,NA
"465",2024-01-20 09:00:00,"historie",6.18,26.9070694649747,NA,NA,NA
"466",2024-01-20 10:00:00,"historie",7,27.9584752399805,NA,NA,NA
"467",2024-01-20 11:00:00,"historie",6.9,23.880238572164,NA,NA,NA
"468",2024-01-20 12:00:00,"historie",6.79,29.4843000867959,NA,NA,NA
"469",2024-01-20 13:00:00,"historie",7.18,35.3869105685111,NA,NA,NA
"470",2024-01-20 14:00:00,"historie",7.49,33.4642743451763,NA,NA,NA
"471",2024-01-20 15:00:00,"historie",10.28,28.7387471265614,NA,NA,NA
"472",2024-01-20 16:00:00,"historie",12.31,30.2315105808901,NA,NA,NA
"473",2024-01-20 17:00:00,"historie",13.38,31.6518671994949,NA,NA,NA
"474",2024-01-20 18:00:00,"historie",15.03,33.0897193917506,NA,NA,NA
"475",2024-01-20 19:00:00,"historie",14.78,34.1271844760428,NA,NA,NA
"476",2024-01-20 20:00:00,"historie",20.15,31.0443873963273,NA,NA,NA
"477",2024-01-20 21:00:00,"historie",26.35,31.666919703269,NA,NA,NA
"478",2024-01-20 22:00:00,"historie",23.37,34.7692448198505,NA,NA,NA
"479",2024-01-20 23:00:00,"historie",24.47,33.4448589075285,NA,NA,NA
"480",2024-01-21,"historie",31.31,34.464508519483,NA,NA,NA
"481",2024-01-21 01:00:00,"historie",40.87,32.6304510504612,NA,NA,NA
"482",2024-01-21 02:00:00,"historie",48.03,35.0538577070697,NA,NA,NA
"483",2024-01-21 03:00:00,"historie",43.85,33.3556318241996,NA,NA,NA
"484",2024-01-21 04:00:00,"historie",32.46,33.5566237649916,NA,NA,NA
"485",2024-01-21 05:00:00,"historie",36.79,35.5109093726027,NA,NA,NA
"486",2024-01-21 06:00:00,"historie",28.77,38.5304356855494,NA,NA,NA
"487",2024-01-21 07:00:00,"historie",33.95,40.0219431413329,NA,NA,NA
"488",2024-01-21 08:00:00,"historie",32.68,25.5338766876454,NA,NA,NA
"489",2024-01-21 09:00:00,"historie",50.08,7.74351981522328,NA,NA,NA
"490",2024-01-21 10:00:00,"historie",35.9,13.5452173347618,NA,NA,NA
"491",2024-01-21 11:00:00,"historie",44.83,9.82126912090281,NA,NA,NA
"492",2024-01-21 12:00:00,"historie",39.42,7.04522448966106,NA,NA,NA
"493",2024-01-21 13:00:00,"historie",37.5,6.41520485211374,NA,NA,NA
"494",2024-01-21 14:00:00,"historie",37.44,8.51278416124402,NA,NA,NA
"495",2024-01-21 15:00:00,"historie",37.48,11.6367431399925,NA,NA,NA
"496",2024-01-21 16:00:00,"historie",41.92,12.4679568510577,NA,NA,NA
"497",2024-01-21 17:00:00,"historie",41.35,10.3419198543997,NA,NA,NA
"498",2024-01-21 18:00:00,"historie",49.36,8.23745856797788,NA,NA,NA
"499",2024-01-21 19:00:00,"historie",45.41,12.046559191988,NA,NA,NA
"500",2024-01-21 20:00:00,"historie",50.59,12.8845446982337,NA,NA,NA
"501",2024-01-21 21:00:00,"historie",56.65,11.4880754605901,NA,NA,NA
"502",2024-01-21 22:00:00,"historie",55.24,16.8251327805208,NA,NA,NA
"503",2024-01-21 23:00:00,"historie",53.35,19.1002462484489,NA,NA,NA
"504",2024-01-22,"historie",65.26,14.6510330178306,NA,NA,NA
"505",2024-01-22 01:00:00,"historie",60.23,17.385757011196,NA,NA,NA
"506",2024-01-22 02:00:00,"historie",54.97,16.4462196613309,NA,NA,NA
"507",2024-01-22 03:00:00,"historie",46.75,17.4232716782252,NA,NA,NA
"508",2024-01-22 04:00:00,"historie",67.72,8.40663607302796,NA,NA,NA
"509",2024-01-22 05:00:00,"historie",66.28,8.90956086724147,NA,NA,NA
"510",2024-01-22 06:00:00,"historie",59.5,10.848459426902,NA,NA,NA
"511",2024-01-22 07:00:00,"historie",55.23,12.267041075519,NA,NA,NA
"512",2024-01-22 08:00:00,"historie",70.95,11.2163660683076,NA,NA,NA
"513",2024-01-22 09:00:00,"historie",72.05,14.1702536051553,NA,NA,NA
"514",2024-01-22 10:00:00,"historie",73.24,15.332735985589,NA,NA,NA
"515",2024-01-22 11:00:00,"historie",77.1,17.9381033525008,NA,NA,NA
"516",2024-01-22 12:00:00,"historie",84.59,9.12254022704905,NA,NA,NA
"517",2024-01-22 13:00:00,"historie",80.59,10.7310104965605,NA,NA,NA
"518",2024-01-22 14:00:00,"historie",77.21,11.0036331809546,NA,NA,NA
"519",2024-01-22 15:00:00,"historie",78.41,7.37587188073098,NA,NA,NA
"520",2024-01-22 16:00:00,"historie",85.97,6.64119026035185,NA,NA,NA
"521",2024-01-22 17:00:00,"historie",92.08,7.91734351268923,NA,NA,NA
"522",2024-01-22 18:00:00,"historie",84.53,9.34628635230733,NA,NA,NA
"523",2024-01-22 19:00:00,"historie",91.47,16.8461958689285,NA,NA,NA
"524",2024-01-22 20:00:00,"historie",87.49,17.2886763476928,NA,NA,NA
"525",2024-01-22 21:00:00,"historie",86.92,18.4844685629171,NA,NA,NA
"526",2024-01-22 22:00:00,"historie",86.92,13.676717987524,NA,NA,NA
"527",2024-01-22 23:00:00,"historie",81.12,16.1078722899203,NA,NA,NA
"528",2024-01-23,"historie",80.68,14.2351713644492,NA,NA,NA
"529",2024-01-23 01:00:00,"historie",21.35,10.930742805831,NA,NA,NA
"530",2024-01-23 02:00:00,"historie",3.79,12.4550937462867,NA,NA,NA
"531",2024-01-23 03:00:00,"historie",4.28,6.8741794985628,NA,NA,NA
"532",2024-01-23 04:00:00,"historie",6.36,6.5231009099541,NA,NA,NA
"533",2024-01-23 05:00:00,"historie",5.97,7.16428443424776,NA,NA,NA
"534",2024-01-23 06:00:00,"historie",3.63,7.35483077401575,NA,NA,NA
"535",2024-01-23 07:00:00,"historie",2.67,6.25045295823522,NA,NA,NA
"536",2024-01-23 08:00:00,"historie",2.33,5.93164339091379,NA,NA,NA
"537",2024-01-23 09:00:00,"historie",3,6.71099972806815,NA,NA,NA
"538",2024-01-23 10:00:00,"historie",5.45,6.52775603772497,NA,NA,NA
"539",2024-01-23 11:00:00,"historie",5.32,7.27443698818043,NA,NA,NA
"540",2024-01-23 12:00:00,"historie",5.46,7.17522028858755,NA,NA,NA
"541",2024-01-23 13:00:00,"historie",6.08,7.06689369666695,NA,NA,NA
"542",2024-01-23 14:00:00,"historie",6.95,7.41848416339977,NA,NA,NA
"543",2024-01-23 15:00:00,"historie",7.72,7.69847372265741,NA,NA,NA
"544",2024-01-23 16:00:00,"historie",7.38,10.1930430383501,NA,NA,NA
"545",2024-01-23 17:00:00,"historie",10.74,11.9866657873306,NA,NA,NA
"546",2024-01-23 18:00:00,"historie",8.65,12.949497840562,NA,NA,NA
"547",2024-01-23 19:00:00,"historie",10.64,14.4072358664656,NA,NA,NA
"548",2024-01-23 20:00:00,"historie",11.15,14.2513172948057,NA,NA,NA
"549",2024-01-23 21:00:00,"historie",10.68,18.822041324596,NA,NA,NA
"550",2024-01-23 22:00:00,"historie",8.85,24.0024680080404,NA,NA,NA
"551",2024-01-23 23:00:00,"historie",9.21,21.7226929930232,NA,NA,NA
"552",2024-01-24,"historie",12.05,22.7381645169768,NA,NA,NA
"553",2024-01-24 01:00:00,"historie",6.45,28.4242532756264,NA,NA,NA
"554",2024-01-24 02:00:00,"historie",4.2,36.2127143427699,NA,NA,NA
"555",2024-01-24 03:00:00,"historie",2.87,42.0856983634122,NA,NA,NA
"556",2024-01-24 04:00:00,"historie",1.64,39.1131087877879,NA,NA,NA
"557",2024-01-24 05:00:00,"historie",1.26,30.1341205371752,NA,NA,NA
"558",2024-01-24 06:00:00,"historie",1.4,33.7709248107818,NA,NA,NA
"559",2024-01-24 07:00:00,"historie",1.59,27.2502269631481,NA,NA,NA
"560",2024-01-24 08:00:00,"historie",0.95,31.5975884553526,NA,NA,NA
"561",2024-01-24 09:00:00,"historie",1.46,30.6178315854686,NA,NA,NA
"562",2024-01-24 10:00:00,"historie",1.95,44.7818692185158,NA,NA,NA
"563",2024-01-24 11:00:00,"historie",0.97,33.4933312635189,NA,NA,NA
"564",2024-01-24 12:00:00,"historie",2.33,40.8519268027447,NA,NA,NA
"565",2024-01-24 13:00:00,"historie",4.29,36.5623056101411,NA,NA,NA
"566",2024-01-24 14:00:00,"historie",5.1,35.0402551938761,NA,NA,NA
"567",2024-01-24 15:00:00,"historie",5.49,35.0313015858869,NA,NA,NA
"568",2024-01-24 16:00:00,"historie",7.62,35.0998383184868,NA,NA,NA
"569",2024-01-24 17:00:00,"historie",9.42,38.7974595809981,NA,NA,NA
"570",2024-01-24 18:00:00,"historie",9.03,38.3912375763867,NA,NA,NA
"571",2024-01-24 19:00:00,"historie",8.79,44.9765877484324,NA,NA,NA
"572",2024-01-24 20:00:00,"historie",8.59,41.8735584219005,NA,NA,NA
"573",2024-01-24 21:00:00,"historie",8.13,46.1536384312616,NA,NA,NA
"574",2024-01-24 22:00:00,"historie",8.38,51.1338835563312,NA,NA,NA
"575",2024-01-24 23:00:00,"historie",7.29,50.1405753717799,NA,NA,NA
"576",2024-01-25,"historie",8.64,48.723851393545,NA,NA,NA
"577",2024-01-25 01:00:00,"historie",7.46,58.3530513693974,NA,NA,NA
"578",2024-01-25 02:00:00,"historie",7.4,54.5087119950946,NA,NA,NA
"579",2024-01-25 03:00:00,"historie",8.5,50.3670562428631,NA,NA,NA
"580",2024-01-25 04:00:00,"historie",8.93,43.675830829266,NA,NA,NA
"581",2024-01-25 05:00:00,"historie",9.46,60.6488688340606,NA,NA,NA
"582",2024-01-25 06:00:00,"historie",10.18,59.6545263777862,NA,NA,NA
"583",2024-01-25 07:00:00,"historie",8.97,54.3226744430964,NA,NA,NA
"584",2024-01-25 08:00:00,"historie",8.47,50.9022557692659,NA,NA,NA
"585",2024-01-25 09:00:00,"historie",7.23,63.5806058877412,NA,NA,NA
"586",2024-01-25 10:00:00,"historie",7.1,64.5921445777041,NA,NA,NA
"587",2024-01-25 11:00:00,"historie",5.95,65.6678957897141,NA,NA,NA
"588",2024-01-25 12:00:00,"historie",5.05,68.8561043963403,NA,NA,NA
"589",2024-01-25 13:00:00,"historie",4.56,74.9067454509057,NA,NA,NA
"590",2024-01-25 14:00:00,"historie",4.59,71.9342342090897,NA,NA,NA
"591",2024-01-25 15:00:00,"historie",4.62,69.377131015767,NA,NA,NA
"592",2024-01-25 16:00:00,"historie",5.55,70.4205745024979,NA,NA,NA
"593",2024-01-25 17:00:00,"historie",5.42,76.5017540500371,NA,NA,NA
"594",2024-01-25 18:00:00,"historie",5.75,81.4459739390428,NA,NA,NA
"595",2024-01-25 19:00:00,"historie",6.15,75.6507163269959,NA,NA,NA
"596",2024-01-25 20:00:00,"historie",6.7,81.2265440559689,NA,NA,NA
"597",2024-01-25 21:00:00,"historie",9,78.2097611411048,NA,NA,NA
"598",2024-01-25 22:00:00,"historie",9.65,77.8408865256374,NA,NA,NA
"599",2024-01-25 23:00:00,"historie",16.51,77.9099214285939,NA,NA,NA
"600",2024-01-26,"historie",15.31,73.3393287395649,NA,NA,NA
"601",2024-01-26 01:00:00,"historie",12.64,72.9985276458929,NA,NA,NA
"602",2024-01-26 02:00:00,"historie",12.47,22.4606683470181,NA,NA,NA
"603",2024-01-26 03:00:00,"historie",14.68,4.8026756081475,NA,NA,NA
"604",2024-01-26 04:00:00,"historie",14.03,5.2356672213743,NA,NA,NA
"605",2024-01-26 05:00:00,"historie",16.03,7.30637108705033,NA,NA,NA
"606",2024-01-26 06:00:00,"historie",17.75,6.81999209892497,NA,NA,NA
"607",2024-01-26 07:00:00,"historie",24.11,4.33641751802487,NA,NA,NA
"608",2024-01-26 08:00:00,"historie",26.98,3.25683519878442,NA,NA,NA
"609",2024-01-26 09:00:00,"historie",29.95,2.8447134527116,NA,NA,NA
"610",2024-01-26 10:00:00,"historie",29.62,3.51069959463753,NA,NA,NA
"611",2024-01-26 11:00:00,"historie",24.68,5.90020907131977,NA,NA,NA
"612",2024-01-26 12:00:00,"historie",23.35,5.74946521240942,NA,NA,NA
"613",2024-01-26 13:00:00,"historie",20.67,5.85932107661794,NA,NA,NA
"614",2024-01-26 14:00:00,"historie",24.03,6.42369397310128,NA,NA,NA
"615",2024-01-26 15:00:00,"historie",33.36,7.21661813382236,NA,NA,NA
"616",2024-01-26 16:00:00,"historie",33.83,7.91395877441702,NA,NA,NA
"617",2024-01-26 17:00:00,"historie",30.28,7.60391781991496,NA,NA,NA
"618",2024-01-26 18:00:00,"historie",2.33,10.601363604609,NA,NA,NA
"619",2024-01-26 19:00:00,"historie",2.31,8.77204261701745,NA,NA,NA
"620",2024-01-26 20:00:00,"historie",2.7,10.5457535682631,NA,NA,NA
"621",2024-01-26 21:00:00,"historie",2.39,11.015101142519,NA,NA,NA
"622",2024-01-26 22:00:00,"historie",2.95,10.6249962665696,NA,NA,NA
"623",2024-01-26 23:00:00,"historie",4.64,9.007869635788,NA,NA,NA
"624",2024-01-27,"historie",5.13,9.33158263649255,NA,NA,NA
"625",2024-01-27 01:00:00,"historie",3.05,11.8458025607686,NA,NA,NA
"626",2024-01-27 02:00:00,"historie",3.4,6.82123812739621,NA,NA,NA
"627",2024-01-27 03:00:00,"historie",4.05,4.65040861972862,NA,NA,NA
"628",2024-01-27 04:00:00,"historie",4.9,3.29947493259364,NA,NA,NA
"629",2024-01-27 05:00:00,"historie",4.97,1.99340503753644,NA,NA,NA
"630",2024-01-27 06:00:00,"historie",5.5,1.56078415762912,NA,NA,NA
"631",2024-01-27 07:00:00,"historie",6.16,1.69392456941771,NA,NA,NA
"632",2024-01-27 08:00:00,"historie",5.97,1.8786135789319,NA,NA,NA
"633",2024-01-27 09:00:00,"historie",6.31,1.18130383758269,NA,NA,NA
"634",2024-01-27 10:00:00,"historie",6.88,1.71163339350408,NA,NA,NA
"635",2024-01-27 11:00:00,"historie",8.1,2.19965554583847,NA,NA,NA
"636",2024-01-27 12:00:00,"historie",7.74,1.18088697898722,NA,NA,NA
"637",2024-01-27 13:00:00,"historie",7.28,2.54861498727763,NA,NA,NA
"638",2024-01-27 14:00:00,"historie",6.95,4.37776940442797,NA,NA,NA
"639",2024-01-27 15:00:00,"historie",8.23,5.12544901022434,NA,NA,NA
"640",2024-01-27 16:00:00,"historie",8.26,5.4993780681818,NA,NA,NA
"641",2024-01-27 17:00:00,"historie",10.12,7.39150126346061,NA,NA,NA
"642",2024-01-27 18:00:00,"historie",7.08,8.98165948055908,NA,NA,NA
"643",2024-01-27 19:00:00,"historie",6.97,8.71685799735423,NA,NA,NA
"644",2024-01-27 20:00:00,"historie",9.26,8.56506069167867,NA,NA,NA
"645",2024-01-27 21:00:00,"historie",12.62,8.43695054782862,NA,NA,NA
"646",2024-01-27 22:00:00,"historie",13.18,8.07140656657671,NA,NA,NA
"647",2024-01-27 23:00:00,"historie",15.69,8.32050803922276,NA,NA,NA
"648",2024-01-28,"historie",18.26,7.37797915116973,NA,NA,NA
"649",2024-01-28 01:00:00,"historie",18.44,8.59365615585146,NA,NA,NA
"650",2024-01-28 02:00:00,"historie",14.95,7.56650830038765,NA,NA,NA
"651",2024-01-28 03:00:00,"historie",12.32,7.52349013116612,NA,NA,NA
"652",2024-01-28 04:00:00,"historie",11.89,8.51754484364276,NA,NA,NA
"653",2024-01-28 05:00:00,"historie",11.3,8.91722044575295,NA,NA,NA
"654",2024-01-28 06:00:00,"historie",12.59,9.40567079047145,NA,NA,NA
"655",2024-01-28 07:00:00,"historie",14.95,10.0614923701217,NA,NA,NA
"656",2024-01-28 08:00:00,"historie",18.23,9.01719901871097,NA,NA,NA
"657",2024-01-28 09:00:00,"historie",21.95,8.58167685410322,NA,NA,NA
"658",2024-01-28 10:00:00,"historie",25,7.46356007423746,NA,NA,NA
"659",2024-01-28 11:00:00,"historie",20.88,7.34064427114834,NA,NA,NA
"660",2024-01-28 12:00:00,"historie",20.97,6.27239228512017,NA,NA,NA
"661",2024-01-28 13:00:00,"historie",16.82,5.41355079207323,NA,NA,NA
"662",2024-01-28 14:00:00,"historie",16.77,4.93115660593124,NA,NA,NA
"663",2024-01-28 15:00:00,"historie",11.62,4.94383797538938,NA,NA,NA
"664",2024-01-28 16:00:00,"historie",18.18,4.95858082042045,NA,NA,NA
"665",2024-01-28 17:00:00,"historie",17.65,5.82017920228626,NA,NA,NA
"666",2024-01-28 18:00:00,"historie",26.29,5.69489042075676,NA,NA,NA
"667",2024-01-28 19:00:00,"historie",27.92,5.99630464260201,NA,NA,NA
"668",2024-01-28 20:00:00,"historie",21.46,6.36289542408085,NA,NA,NA
"669",2024-01-28 21:00:00,"historie",24.45,6.86665216476717,NA,NA,NA
"670",2024-01-28 22:00:00,"historie",29.39,8.92806876835111,NA,NA,NA
"671",2024-01-28 23:00:00,"historie",29,9.52551962574379,NA,NA,NA
"672",2024-01-29,"historie",30.1,15.3824013014789,NA,NA,NA
"673",2024-01-29 01:00:00,"historie",26.67,14.4838288917309,NA,NA,NA
"674",2024-01-29 02:00:00,"historie",28.74,12.2857183725136,NA,NA,NA
"675",2024-01-29 03:00:00,"historie",26.88,12.1785083198477,NA,NA,NA
"676",2024-01-29 04:00:00,"historie",33.23,14.1128029804704,NA,NA,NA
"677",2024-01-29 05:00:00,"historie",33.44,13.606442647537,NA,NA,NA
"678",2024-01-29 06:00:00,"historie",31.62,15.3564793285073,NA,NA,NA
