hour,total_temp,total_hum,total_pressure,total_windSpeed,total_windImpact,total_volume,total_pm,avg_no2,vehicle_count
28/10/2024 19:00,13.225,90.425,98162.5,3.20387,6.12,0,1772,9.71729,1422
28/10/2024 20:00,12.35,93.1,98290,2.37284,6.24,0,2149,11.31865368,1117
28/10/2024 21:00,11.75,95.65,98447.5,2.1197815,6,0,1773,12.41112941,813
28/10/2024 22:00,10.75,97.875,98570,0.989471,3.6,0,2893,11.74384316,370
28/10/2024 23:00,10.95,98.475,98630,1.6132975,5.28,0,2747,11.35135789,343
29/10/2024,9.475,99.6,98702.5,1.301145,4.56,0,2441,10.30147294,214
29/10/2024 01:00,9.475,100,98750,0.66960675,3,0,2928,12.69479,254
29/10/2024 02:00,9.466666667,99.93333333,98783.33333,0.492938333,3.36,0,2751,14.56812632,470
29/10/2024 03:00,9.575,99.625,98760,0.4060265,2.4,0,3067,11.81829778,1495
29/10/2024 04:00,9.725,99.875,98755,0.40459115,2.52,0.0875,3797,13.056626,5069
29/10/2024 05:00,10.2,100,98717.5,0.087043175,0.84,0.0875,5092,13.83022632,7413
29/10/2024 06:00,10.775,99.9,98657.5,0.6475745,3,0,4334,14.23818,7574
29/10/2024 07:00,13.6,92.175,98340,1.4781375,4.2,0,3870,12.51833667,7471
29/10/2024 08:00,14.8,89.325,97977.5,1.208162,5.16,0,3094,8.252512632,7528
29/10/2024 09:00,16.1,85.675,97582.5,2.18778,6,0,2888,7.049501579,7478
29/10/2024 10:00,15.55,87.725,97587.5,2.2981375,6.24,0,3735,9.3423395,7104
29/10/2024 11:00,17.425,81.575,97222.5,2.12852,6,0,3410,7.96477,7442
29/10/2024 12:00,17.2,82.26666667,96943.33333,2.181796667,6.56,0,2599,7.576952353,7581
29/10/2024 13:00,16.6,85.2,97280,0.6525805,3.72,0,3279,13.959116,7316
29/10/2024 14:00,15.4,89.8,97537.5,0.9298055,3.12,0,3861,20.10470526,7762
29/10/2024 15:00,14.125,94.525,97775,0.1425236,1.44,0,4825,25.267935,7488
29/10/2024 16:00,12.625,98.425,98100,0.85071675,3.72,0,4309,22.75954737,7064
29/10/2024 17:00,12.375,98.4,98212.5,0.8878845,3.36,0,4259,19.184835,5016
29/10/2024 18:00,11.5,99.9,98345,0.317359413,2.04,0,4671,14.64683684,3107
29/10/2024 19:00,11.075,100,98437.5,0.7693105,2.76,0,3515,14.29446316,1808
29/10/2024 20:00,11.125,99.875,98427.5,0.97574325,3.36,0,3367,10.39074105,1305
29/10/2024 21:00,11.45,99.975,98382.5,0.4541956,2.64,0,2768,10.12694824,876
29/10/2024 22:00,11.525,100,98337.5,0.033143628,1.2,0.0875,3753,9.393073,611
29/10/2024 23:00,11.66666667,100,98323.33333,0.240081067,1.76,0,3487,10.12368526,339
30/10/2024,11.55,100,98327.5,0.3643095,1.92,0,3841,9.277167368,157
30/10/2024 01:00,11.7,100,98317.5,0.29774395,2.16,0,3740,10.54025263,232
30/10/2024 02:00,11.725,100,98327.5,0.14949115,1.2,0,3076,10.86341263,454
30/10/2024 03:00,11.825,100,98327.5,0.21196105,1.32,0,4163,9.005064211,1274
30/10/2024 04:00,11.85,100,98330,0,0,0,3070,10.12701895,4766
30/10/2024 05:00,11.95,98.8,98362.5,1.1680115,4.68,0,2623,10.21167895,7212
30/10/2024 06:00,13.05,94.1,98307.5,1.345154,4.68,0,3576,7.123764737,7473
30/10/2024 07:00,13.85,92.25,98150,0.99784075,3.6,0,2308,6.944696,7876
30/10/2024 08:00,15.125,89.65,97920,1.5653155,5.04,0,1350,4.720845789,8070
30/10/2024 09:00,16.66666667,82.3,97673.33333,1.62878,5.6,0,535,3.8826325,7307
30/10/2024 10:00,16.65,82.225,97490,1.5119575,5.76,0,434,4.727484444,7068
30/10/2024 11:00,16.775,80.875,97550,0.4580025,2.28,0,1132,6.0235995,6893
30/10/2024 12:00,16.875,76.6,97497.5,1.584605,5.52,0,306,6.167180526,7674
30/10/2024 13:00,15.975,77.475,97617.5,1.8627125,6.12,0,518,6.0547175,8369
30/10/2024 14:00,15.175,79.85,97802.5,0.775762,3.48,0,650,11.75878158,8321
30/10/2024 15:00,14.65,82.05,97952.5,0.56180575,3,0,1698,14.42882632,8111
30/10/2024 16:00,14.2,84.775,98075,0.52832275,2.64,0,1693,16.36427444,7482
30/10/2024 17:00,13.45,89.575,98162.5,1.00522725,3.36,0,2226,18.01821053,5351
30/10/2024 18:00,12.95,92,98275,0.5831829,2.64,0,2448,16.3438,3477
30/10/2024 19:00,12.8,92.9,98330,1.228937667,3.52,0,2799,14.02314211,2249
30/10/2024 20:00,12.775,92.725,98355,0.537892,2.4,0,2314,14.69881053,1419
30/10/2024 21:00,12.625,93.45,98370,0.72529025,3,0,2728,14.45502353,988
30/10/2024 22:00,12.45,95.25,98407.5,0.193933025,1.2,0,1336,12.18959158,580
30/10/2024 23:00,12.3,94.75,98422.5,0.3056595,1.92,0,1053,9.1517565,393
31/10/2024,12.275,93.975,98437.5,0.6323065,2.52,0,929,8.099777368,270
31/10/2024 01:00,12.675,89.95,98410,0.472394075,2.4,0,421,6.387167368,271
31/10/2024 02:00,12.725,89.25,98385,0.753914,3.36,0,507,8.698468947,459
31/10/2024 03:00,12.475,91.55,98437.5,0.2694169,2.04,0,543,14.953924,1175
31/10/2024 04:00,12.075,94,98517.5,0.48968875,2.4,0,802,20.68682632,4641
31/10/2024 05:00,12.1,90.9,98572.5,1.27703375,4.56,0,317,11.42764368,7493
31/10/2024 06:00,12.26666667,85.56666667,98596.66667,1.464172,5.44,0,546,5.781711053,7910
31/10/2024 07:00,12.675,81.65,98502.5,1.47899,5.64,0,298,5.410743684,7762
31/10/2024 08:00,13.575,78.45,98365,1.0002915,3.72,0,3778,5.579708,7660
31/10/2024 09:00,13.825,78.35,98170,1.92075,4.8,0,308,4.698393158,7341
31/10/2024 10:00,14.05,78.75,98092.5,1.393677,5.16,0,1532,6.91791,7547
31/10/2024 11:00,14.225,78.625,98020,2.23591,5.88,0,2242,6.688925263,7471
31/10/2024 12:00,14.8,76.575,97895,2.2182925,6.24,0,684,7.93518,7509
31/10/2024 13:00,14.7,78.05,97867.5,1.33124825,4.2,0,1717,6.817624737,8559
31/10/2024 14:00,13.1,85.3,98135,1.437994,4.32,0,1057,13.80129,8302
31/10/2024 15:00,10.725,93.625,98517.5,0.83540775,3,0,1651,21.74388,8018
31/10/2024 16:00,9.5,96.6,98790,1.644553667,4.96,0,2414,21.78462632,7087
31/10/2024 17:00,8.55,98.1,98975,1.0589742,3.6,0,2863,22.13551,5329
31/10/2024 18:00,7.725,99.375,99107.5,1.26939125,3.72,0,2263,15.84255789,3434
31/10/2024 19:00,6.8,100,99230,1.0702425,3.72,0,2485,15.16211579,2256
31/10/2024 20:00,6.125,100,99362.5,0.243010525,1.56,0,3260,15.84936316,1389
31/10/2024 21:00,5.325,100,99450,0.220957175,1.8,0,2792,13.88376118,1190
31/10/2024 22:00,4.7,100,99547.5,0.130799225,1.56,0,3192,11.711827,608
31/10/2024 23:00,4.625,100,99520,0.472148,2.64,0,3246,10.21082211,399
01/11/2024,4.05,100,99552.5,0.210317575,1.32,0,2888,11.69738947,240
01/11/2024 01:00,3.966666667,100,99513.33333,0.760516,2.24,0,2639,10.02324316,309
01/11/2024 02:00,3.975,100,99487.5,0.5068585,2.16,0,4224,13.485371,420
01/11/2024 03:00,3.425,100,99492.5,2.2767,5.04,0,5611,13.55972737,1207
01/11/2024 04:00,3.25,100,99587.5,0.3064995,2.16,0,1812,13.00161778,4497
01/11/2024 05:00,3.25,100,99560,1.71637,3.96,0,2022,14.04967368,6999
01/11/2024 06:00,4,100,99472.5,0.7269846,2.16,0.0875,1598,12.81504211,7939
01/11/2024 07:00,6.275,100,99162.5,1.19934,3.6,0,1963,12.219816,7581
01/11/2024 08:00,7.975,99.35,98742.5,1.7740575,5.16,0,2918,12.09495579,7544
01/11/2024 09:00,9.55,93.25,98410,2.115075,6.24,0,3344,10.97617158,8128
01/11/2024 10:00,13.23333333,79.53333333,97920,2.059936667,6.4,0,3201,6.033104737,8075
01/11/2024 11:00,15.325,73.25,97312.5,1.686215,4.8,0,3188,7.559668,8021
01/11/2024 12:00,17.65,66.4,96920,1.381795,4.32,0,1194,9.017808571,8047
