"hour","data_pm10","data_pm25","data_pm40","data_pm100","data_no2"
2024-09-19 21:00:00,9.25714285714286,11.9428571428571,12.4571428571429,13.9428571428571,29.5375277777778
2024-09-19 22:00:00,11.5897435897436,14.6923076923077,15.3076923076923,16.0769230769231,30.9550894736842
2024-09-19 23:00:00,8.57894736842105,11.1052631578947,11.5,12.5263157894737,26.6433722222222
2024-09-20,11.2631578947368,15.0263157894737,15.6052631578947,16.4473684210526,20.4298947368421
2024-09-20 01:00:00,7.725,9.925,10.25,10.925,17.39265
2024-09-20 02:00:00,7.21052631578947,9.44736842105263,9.60526315789474,10.1578947368421,15.9843578947368
2024-09-20 03:00:00,7.2,9.375,9.75,10.25,17.612215
2024-09-20 04:00:00,7.20512820512821,9.53846153846154,9.8974358974359,10.6923076923077,27.6646473684211
2024-09-20 05:00:00,8.97435897435897,11.8461538461538,12.5384615384615,13.3076923076923,25.7414055
2024-09-20 06:00:00,9.17948717948718,12.3846153846154,13.4871794871795,14.6410256410256,14.4146042105263
2024-09-20 07:00:00,7.64102564102564,10.6666666666667,12.0769230769231,14.7179487179487,10.1131736842105
2024-09-20 08:00:00,6.13157894736842,8.68421052631579,9.31578947368421,11.4736842105263,3.88932947368421
2024-09-20 09:00:00,5.65,8.05,8.925,10.875,1.2389858
