"hour","data_temp1","data_hum1","data_pressure","data_windSpeed","data_windImpact","data_volumeMm"
2024-10-16 14:00:00,16.475,60.875,96960,7.776855,20.88,0
2024-10-16 15:00:00,14.775,66.025,97347.5,5.8024475,15.12,0
2024-10-16 16:00:00,13.725,69.4,97680,5.0466625,15.36,0
2024-10-16 17:00:00,13.25,70.575,97867.5,4.51916,12.96,0
2024-10-16 18:00:00,12.025,74.35,98040,3.3873,11.76,0
2024-10-16 19:00:00,11.5,75.55,98195,3.3815825,10.68,0
2024-10-16 20:00:00,11.1333333333333,76.2333333333333,98236.6666666667,2.64216666666667,8,0
2024-10-16 21:00:00,11,75.775,98205,2.5969475,9.24,0
2024-10-16 22:00:00,10.25,78.15,98305,2.18434,8.28,0
2024-10-16 23:00:00,9.7,80.1,98400,1.9423975,6.36,0
2024-10-17,9.925,79.225,98340,2.97158,9.36,0
2024-10-17 01:00:00,10.325,77.9,98222.5,3.43743,11.4,0
2024-10-17 02:00:00,9.9,79.675,98175,2.31731,8.4,0
2024-10-17 03:00:00,10.175,79.4,98127.5,2.0612725,8.16,0
2024-10-17 04:00:00,10.125,79.775,98070,2.482875,7.32,0
2024-10-17 05:00:00,9.9,80.8,98130,2.09583333333333,7.04,0
2024-10-17 06:00:00,10.75,78.05,98122.5,2.27896,7.44,0
2024-10-17 07:00:00,11.5,74.725,97895,5.36726,13.56,0
2024-10-17 08:00:00,11.8,74.625,97822.5,6.5523975,15,0
2024-10-17 09:00:00,15.275,64.7,97355,4.9829575,11.76,0
2024-10-17 10:00:00,14.15,69.225,97222.5,5.1247,11.52,0
2024-10-17 11:00:00,13.575,71.1,97332.5,4.262275,9.96,0
2024-10-17 12:00:00,14.525,69.325,97230,1.25332375,3.84,0
2024-10-17 13:00:00,14.7,71.075,97177.5,1.43036,4.68,0
2024-10-17 14:00:00,14.45,72.65,97207.5,1.67143,5.64,0
2024-10-17 15:00:00,13.6,76.1,97315,0.69530375,2.76,0
2024-10-17 16:00:00,11.4,88.5666666666667,97676.6666666667,0.543199333333333,2.72,0
2024-10-17 17:00:00,9.975,92.85,98030,0.95884275,4.8,0
2024-10-17 18:00:00,9.275,96.2,98230,0.4586765,2.28,0
2024-10-17 19:00:00,9.15,96.1,98342.5,0.8281525,3.12,0
2024-10-17 20:00:00,9.325,93.475,98335,1.19592875,5.28,0
2024-10-17 21:00:00,8.025,98.825,98467.5,0.1888596,1.32,0
2024-10-17 22:00:00,8.575,98.425,98390,0.11683881,1.44,0
2024-10-17 23:00:00,9.45,95.95,98227.5,0.242807,1.8,0
2024-10-18,9.925,95.575,98050,0.45518625,2.4,0
2024-10-18 01:00:00,10.1666666666667,95.2666666666667,97953.3333333333,0.260735,2.08,0
2024-10-18 02:00:00,10.4,95.575,97922.5,0.080470625,1.08,0
2024-10-18 03:00:00,10.575,95.975,97865,0.085681175,1.32,0
2024-10-18 04:00:00,10.775,96.1,97785,0.228525025,1.92,0
2024-10-18 05:00:00,11.075,95.425,97767.5,0.316066375,1.92,0
2024-10-18 06:00:00,12.4666666666667,84.7666666666667,97620,2.50517333333333,9.12,0
2024-10-18 07:00:00,12.7,82.575,97510,2.9682325,9.36,0
2024-10-18 08:00:00,13,80.5,97420,2.5403975,6,0
2024-10-18 09:00:00,13.325,78.775,97300,3.840945,10.68,0
2024-10-18 10:00:00,13.725,77.325,97172.5,3.7863375,8.64,0
2024-10-18 11:00:00,13.9333333333333,76.5,97116.6666666667,4.62673666666667,11.2,0
2024-10-18 12:00:00,14.825,74.65,96972.5,2.3218175,7.08,0
2024-10-18 13:00:00,15.575,73.675,96780,1.3946935,5.04,0
2024-10-18 14:00:00,14.65,77.95,96837.5,1.627745,4.44,0
2024-10-18 15:00:00,13.375,83.25,97087.5,0.53281325,2.76,0
2024-10-18 16:00:00,11.275,93.075,97457.5,1.26379175,3.84,0
2024-10-18 17:00:00,9.975,96.075,97765,1.251615,4.44,0
2024-10-18 18:00:00,8.9,97.75,97967.5,0.0662143,1.44,0
2024-10-18 19:00:00,7.975,98.85,98152.5,0.825376525,5.16,0
2024-10-18 20:00:00,7.95,99.45,98267.5,0.6668565,3.72,0
2024-10-18 21:00:00,8,99.4,98263.3333333333,0.248238033333333,1.6,0
2024-10-18 22:00:00,8.275,99.45,98222.5,0,0,0
2024-10-18 23:00:00,8.05,99.875,98247.5,0.344432,1.8,0
2024-10-19,8.3,100,98240,0.322273925,2.4,0
2024-10-19 01:00:00,8.3,100,98222.5,0.52666825,2.64,0
2024-10-19 02:00:00,8.175,99.95,98252.5,0.43327875,2.28,0
2024-10-19 03:00:00,7.975,99.925,98305,0.42578025,2.16,0
2024-10-19 04:00:00,8.85,97.8,98222.5,0.14272036,1.08,0
2024-10-19 05:00:00,9.3,97.05,98167.5,0.217999875,1.68,0
2024-10-19 06:00:00,10.3333333333333,94.2,98103.3333333333,0.09003,0.96,0
2024-10-19 07:00:00,11.15,89.975,97985,0.63560025,3,0
2024-10-19 08:00:00,12.025,85.475,97825,0.777415,3.36,0
2024-10-19 09:00:00,12.875,80.825,97682.5,1.2287865,3.72,0
2024-10-19 10:00:00,14.125,76.25,97422.5,2.171815,6,0
2024-10-19 11:00:00,14.95,74,97280,1.9175475,5.76,0
2024-10-19 12:00:00,14.825,75.4,97270,1.602845,4.68,0
2024-10-19 13:00:00,14.525,77,97345,0.86828475,3.72,0
2024-10-19 14:00:00,14.5,78.55,97430,1.136655,3.48,0
2024-10-19 15:00:00,13.875,82.05,97557.5,1.3846725,4.2,0
2024-10-19 16:00:00,13.4,85.1666666666667,97693.3333333333,0.319186666666667,2.24,0
2024-10-19 17:00:00,12.95,88.775,97800,0.12613345,1.2,0
2024-10-19 18:00:00,12.65,91.65,97865,0.08649007,0.96,0
2024-10-19 19:00:00,11.95,94.775,98007.5,0.8397075,2.76,0
2024-10-19 20:00:00,10.15,98.175,98320,0.65127025,3.36,0
2024-10-19 21:00:00,9.025,99.225,98562.5,0.78645725,3.24,0
2024-10-19 22:00:00,8.45,99.375,98737.5,0.765544,3.72,0
2024-10-19 23:00:00,7.95,99.85,98882.5,0.33594765,1.92,0
2024-10-20,7.575,100,98945,0.094723525,1.68,0
2024-10-20 01:00:00,7.125,100,99010,0.36185825,2.28,0
2024-10-20 02:00:00,6.8,100,99103.3333333333,0.3060193,2.4,0
2024-10-20 03:00:00,6.475,100,99170,0.40844675,2.04,0
2024-10-20 04:00:00,6.05,100,99265,0.26234025,1.44,0
2024-10-20 05:00:00,5.775,100,99355,0.141239325,1.32,0
2024-10-20 06:00:00,6.225,100,99360,0.101763525,1.2,0
2024-10-20 07:00:00,8.3,94.55,99190,0.2308065,1.92,0
2024-10-20 08:00:00,13.825,71.725,98615,0.840042,3.36,0
2024-10-20 09:00:00,16.925,59,97820,1.5584875,4.92,0
2024-10-20 10:00:00,17.025,60.025,97337.5,2.173825,5.88,0
2024-10-20 11:00:00,17.2,59.3666666666667,96913.3333333333,3.13735666666667,8.32,0
2024-10-20 12:00:00,17.225,62.175,96940,4.43639,11.28,0
2024-10-20 13:00:00,17.225,63.4,96912.5,3.7429975,9,0
2024-10-20 14:00:00,16.175,67.2,97212.5,3.2809375,7.8,0
2024-10-20 15:00:00,14.2,76.125,97655,1.145254625,3.48,0
2024-10-20 16:00:00,11.325,90.15,98182.5,0.38463465,1.92,0
2024-10-20 17:00:00,9.9,92.875,98555,1.39489575,4.68,0
2024-10-20 18:00:00,9.075,94.875,98752.5,1.8696075,4.92,0
2024-10-20 19:00:00,8.975,95.55,98827.5,1.3598225,4.2,0
2024-10-20 20:00:00,9,96.425,98850,0.95087375,2.88,0
2024-10-20 21:00:00,8.6,98.4333333333333,98950,0.435088766666667,2.24,0
2024-10-20 22:00:00,8.225,99.175,99032.5,0.548719,3,0
2024-10-20 23:00:00,8,99.5,99090,0.848380255,2.76,0
2024-10-21,7.95,99.875,99110,0.3135705,1.92,0
2024-10-21 01:00:00,8.8,98.225,99002.5,0.009727,0.48,0
2024-10-21 02:00:00,9.3,97.375,98887.5,0.36788575,1.56,0
2024-10-21 03:00:00,9.45,97.9,98880,0.05448841,0.84,0
2024-10-21 04:00:00,9.6,97.75,98870,0.1478225,1.44,0
2024-10-21 05:00:00,9.975,96.275,98842.5,0.413976,2.04,0
2024-10-21 06:00:00,10.2333333333333,95.3,98833.3333333333,0.556540666666667,2.88,0
2024-10-21 07:00:00,11.5,89.325,98675,0.40989175,2.16,0
2024-10-21 08:00:00,12.775,81.5,98420,1.13510225,3.84,0
2024-10-21 09:00:00,13.125,79.975,98285,1.6191775,5.28,0
2024-10-21 10:00:00,14.25,77.8,98120,1.4574925,4.8,0
2024-10-21 11:00:00,15.1,77,97940,1.637095,5.28,0
2024-10-21 12:00:00,15.55,77.15,97807.5,1.8977325,5.76,0
2024-10-21 13:00:00,15.65,77.875,97792.5,1.7018225,4.56,0
2024-10-21 14:00:00,15.325,80.375,97805,1.14368475,4.2,0
2024-10-21 15:00:00,14.475,85.45,97972.5,0.412434,2.52,0
2024-10-21 16:00:00,12.95,93.525,98267.5,0.19573215,1.8,0
2024-10-21 17:00:00,11.9,97.3333333333333,98503.3333333333,0.135162733333333,1.44,0
2024-10-21 18:00:00,10.775,98.525,98692.5,0.605108,2.52,0
2024-10-21 19:00:00,9.875,99,98835,1.3711575,4.8,0
2024-10-21 20:00:00,9.5,99.2,98912.5,1.19634025,3.84,0
2024-10-21 21:00:00,8.95,99.95,98970,1.13841925,3.6,0
2024-10-21 22:00:00,8.425,100,99012.5,0.61430815,2.76,0
2024-10-21 23:00:00,7.725,100,99120,0.585692125,2.52,0
2024-10-22,7.225,100,99177.5,1.06020875,3.84,0
2024-10-22 01:00:00,6.9,100,99205,0.961883725,3.6,0
2024-10-22 02:00:00,7.36666666666667,100,99136.6666666667,1.38971333333333,3.36,0
2024-10-22 03:00:00,7.325,100,99117.5,1.34126175,4.2,0
2024-10-22 04:00:00,7.75,100,99065,0.7810823,2.52,0
2024-10-22 05:00:00,8.5,100,98980,0.76458125,3.72,0
2024-10-22 06:00:00,9,100,98900,0.467089,2.4,0
2024-10-22 10:00:00,13.1,87.5,98190,0.92111,7.68,0
2024-10-22 11:00:00,13.6666666666667,84.8666666666667,98046.6666666667,1.94706666666667,5.76,0
2024-10-22 12:00:00,14.125,84.25,97960,1.31356725,4.8,0
2024-10-22 13:00:00,13.825,85.925,97975,1.9017675,6,0
2024-10-22 14:00:00,12.875,92.575,98202.5,1.8156175,6,0
2024-10-22 20:00:00,8.95,99.8,99415,1.278787,3.6,0
2024-10-22 21:00:00,7.76666666666667,99.8666666666667,99660,1.396328,4.32,0
2024-10-22 22:00:00,7.1,100,99832.5,1.58087,4.44,0
2024-10-22 23:00:00,6.325,100,99997.5,1.672395,4.68,0
2024-10-23,5.575,100,100155,1.8377525,5.76,0
2024-10-23 01:00:00,4.8,100,100325,0.741448,3.24,0
2024-10-23 02:00:00,4.225,100,100467.5,0.84089475,3,0
2024-10-23 03:00:00,3.925,100,100550,1.06413425,3.72,0
2024-10-23 04:00:00,3.65,100,100647.5,0.59685925,2.64,0
2024-10-23 05:00:00,3.55,100,100717.5,0.45607375,2.04,0
2024-10-23 06:00:00,4.46666666666667,99.9,100680,0.326909,1.92,0
2024-10-23 07:00:00,6.4,95.775,100497.5,0.35554675,2.16,0
2024-10-23 08:00:00,10.725,83.55,100080,0.38295805,2.04,0.0875
2024-10-23 09:00:00,14.975,71.6,99282.5,1.11753225,4.08,0
2024-10-23 10:00:00,17.475,62.5,98505,1.5531,3.96,0
2024-10-23 11:00:00,17.35,62.65,98122.5,2.0078125,6.84,0
2024-10-23 12:00:00,16.475,65.075,98177.5,3.295035,9.84,0
2024-10-23 13:00:00,16.125,65.125,98310,5.5686575,12.96,0
2024-10-23 14:00:00,15.325,67.625,98422.5,3.531675,8.76,0
2024-10-23 15:00:00,12.275,82,98952.5,2.17802025,5.16,0
2024-10-23 16:00:00,9.6,90.9666666666667,99503.3333333333,0.691197666666667,2.56,0
2024-10-23 17:00:00,8.25,94.05,99842.5,0.786125,2.76,0
2024-10-23 18:00:00,6.925,96.9,100092.5,2.0474285,4.8,0
2024-10-23 19:00:00,5.8,98.35,100275,1.2336375,4.2,0
2024-10-23 20:00:00,4.925,99.55,100445,1.08000175,4.32,0
2024-10-23 21:00:00,4.5,99.95,100522.5,0.9567875,3.96,0
2024-10-23 22:00:00,4.425,100,100557.5,0.65823975,3.6,0
2024-10-23 23:00:00,5.25,99.85,100402.5,0.8285765,3.36,0
2024-10-24,5.2,99.9,100310,0.141305,1.8,0
2024-10-24 01:00:00,5.03333333333333,100,100283.333333333,0.584059,3.36,0
2024-10-24 02:00:00,4.6,100,100277.5,0.7086745,3,0
2024-10-24 03:00:00,4.825,100,100215,0.221419275,1.2,0
2024-10-24 04:00:00,4.525,100,100190,0.67310425,3.24,0
2024-10-24 05:00:00,4.35,100,100202.5,0.6142225,2.76,0
2024-10-24 06:00:00,5.275,100,100162.5,0.61530225,2.88,0
2024-10-24 07:00:00,8.7,87.45,99745,0.912905,4.08,0
2024-10-24 08:00:00,13.6,72.2,99025,1.300597,4.68,0
2024-10-24 09:00:00,17.075,61.675,98277.5,1.4705455,5.28,0
2024-10-24 10:00:00,17.4333333333333,61.3333333333333,97750,1.6928,5.6,0
2024-10-24 11:00:00,16.3,67.45,97617.5,1.56487,5.04,0
2024-10-24 12:00:00,16.075,71.45,97690,1.9228925,6.24,0
2024-10-24 13:00:00,16.05,73.25,97742.5,1.7435585,6,0
2024-10-24 14:00:00,15.65,75.475,97732.5,1.61214775,5.76,0
2024-10-24 15:00:00,14.6,79.7,97907.5,0.81788425,3.84,0
2024-10-24 16:00:00,13.6,85.95,98065,0.4620367,3,0
2024-10-24 17:00:00,11.175,93.35,98432.5,1.90454,5.4,0
2024-10-24 18:00:00,9.3,96.7,98782.5,1.8566175,5.76,0
2024-10-24 19:00:00,8.125,98.45,99020,1.2867555,4.44,0
2024-10-24 20:00:00,7.45,99.475,99177.5,1.30186,4.2,0
2024-10-24 21:00:00,6.83333333333333,100,99263.3333333333,0.897584,3.52,0
2024-10-24 22:00:00,6.375,100,99332.5,0.45582625,2.88,0
2024-10-24 23:00:00,5.95,100,99360,0.232074685,1.44,0
2024-10-25,5.975,100,99340,0.0103732,0.6,0
2024-10-25 01:00:00,5.475,100,99365,0,0,0
2024-10-25 02:00:00,5.075,100,99390,0,0,0
2024-10-25 03:00:00,4.95,100,99407.5,0.4243648,2.88,0
2024-10-25 04:00:00,4.5,100,99460,0.65897375,2.64,0
2024-10-25 05:00:00,4.4,100,99487.5,0.79959625,3,0
2024-10-25 06:00:00,5.06666666666667,100,99430,0.915190333333333,3.04,0
2024-10-25 07:00:00,6.975,100,99192.5,0.614611875,2.28,0
2024-10-25 08:00:00,11.35,83.825,98727.5,1.0344185,3.12,0
2024-10-25 09:00:00,14.65,73.15,98080,2.0749525,5.04,0
2024-10-25 10:00:00,15.675,71.95,97610,2.8653575,6.24,0
2024-10-25 11:00:00,16.475,70.875,97345,3.0441275,7.32,0
2024-10-25 12:00:00,17.025,69.875,97077.5,3.14193,8.52,0
2024-10-25 13:00:00,16.425,72.25,97022.5,2.8438975,7.8,0
2024-10-25 14:00:00,14.05,81.25,97435,2.59061,7.2,0
2024-10-25 15:00:00,13,86,97785,1.9500525,6.12,0
2024-10-25 16:00:00,12.6,87.2666666666667,97943.3333333333,0.940359333333333,3.36,0
2024-10-25 17:00:00,12.575,86.4,98005,1.8383175,5.04,0
2024-10-25 18:00:00,12.125,88.525,98075,1.54483,4.68,0
2024-10-25 19:00:00,11.775,90.525,98140,0.599057,2.64,0
2024-10-25 20:00:00,11.6,91.675,98180,0.11838557,1.56,0
2024-10-25 21:00:00,11.525,92.65,98210,0.157370675,1.2,0
2024-10-25 22:00:00,11.4,93.375,98217.5,0.0812658,1.08,0
2024-10-25 23:00:00,11.2,94.7,98230,0.127233,1.44,0
2024-10-26 01:00:00,10.9,95.4,98260,0.241719,1.92,0
2024-10-26 02:00:00,10.7666666666667,96.2666666666667,98270,0.158451466666667,1.12,0
2024-10-26 03:00:00,10.675,97.175,98287.5,0.177930725,1.2,0
2024-10-26 04:00:00,10.55,97.95,98300,1.1843935,3.12,0
2024-10-26 05:00:00,10.45,98.25,98305,0.693922,3.36,0
2024-10-26 09:00:00,13.1666666666667,84.5333333333333,97806.6666666667,0.917035666666667,3.52,0
2024-10-26 10:00:00,14.35,80.65,97640,1.44063,4.08,0
2024-10-26 11:00:00,14.9,78.775,97270,1.434302,4.44,0
2024-10-26 12:00:00,15.7,76.2666666666667,97220,1.487895,5.28,0
2024-10-26 13:00:00,15.95,74.675,97060,1.578095,4.68,0
2024-10-26 14:00:00,15,77.2,97225,2.286135,7.08,0
2024-10-26 15:00:00,14.45,79.175,97400,1.906035,5.28,0
2024-10-26 16:00:00,13.825,83.625,97537.5,0.37171725,2.16,0
2024-10-26 17:00:00,13.4,86.725,97610,0.15878925,1.2,0
2024-10-26 18:00:00,12.975,89.375,97632.5,0.104693425,1.32,0
2024-10-26 19:00:00,12.575,92.075,97682.5,0.1945481,1.56,0
2024-10-26 20:00:00,12.45,92.5,97700,0.582675,3.24,0
2024-10-26 21:00:00,12.475,92.825,97672.5,0.33160775,2.16,0
2024-10-26 22:00:00,12.7,91.55,97660,0.73759845,3.24,0
2024-10-26 23:00:00,13.2666666666667,86.3,97563.3333333333,2.73658,6.4,0
2024-10-27,12.975,87.525,97537.5,2.8290975,7.32,0
2024-10-27 01:00:00,12.775,88.4,97540,2.562745,5.52,0
2024-10-27 02:00:00,12.6,88.7,97532.5,1.25174475,3.84,0
2024-10-27 03:00:00,12.6,88.05,97522.5,1.8922725,6,0
2024-10-27 04:00:00,12.475,87.925,97520,1.95199,4.44,0
2024-10-27 05:00:00,12.325,89.3,97572.5,0.766249,3.36,0
2024-10-27 06:00:00,12.35,90.375,97662.5,0.3693515,2.28,0
2024-10-27 07:00:00,12.825,87.6,97617.5,0.95837875,3.36,0
2024-10-27 08:00:00,13.3,85,97537.5,1.67373925,5.64,0
2024-10-27 09:00:00,13.4666666666667,83.9,97516.6666666667,2.04436,6.4,0
2024-10-27 10:00:00,13.75,82.55,97470,2.065905,6,0
2024-10-27 11:00:00,14.575,79.675,97325,3.259795,7.44,0
2024-10-27 12:00:00,16.925,72.15,96925,3.2948025,8.52,0
2024-10-27 13:00:00,18.275,68.85,96610,2.5338925,8.04,0
2024-10-27 14:00:00,16.725,74.6,96897.5,1.7660015,4.92,0
2024-10-27 15:00:00,15.575,80.675,97280,1.88246225,5.16,0
2024-10-27 16:00:00,14.825,85.05,97552.5,0.6505609,2.04,0
2024-10-27 17:00:00,14.45,87.75,97702.5,1.265262,4.08,0
2024-10-27 18:00:00,14.4,88.65,97810,0.50899975,3.24,0
2024-10-27 19:00:00,13.825,91.25,97982.5,0.75160625,2.88,0
2024-10-27 20:00:00,13.6666666666667,93.1333333333333,98043.3333333333,0.0901695666666667,1.28,0
2024-10-27 21:00:00,13.775,93.2,98070,0.87434425,2.88,0
2024-10-27 22:00:00,14.275,90.35,98030,1.584135,4.2,0
2024-10-27 23:00:00,14.125,90.325,98020,1.55921575,5.04,0
2024-10-28,14.15,90.175,98037.5,2.0842725,5.28,0
2024-10-28 01:00:00,13.95,90.775,98055,1.8153925,4.8,0
2024-10-28 02:00:00,13.725,91.575,98070,0.91551325,4.92,0
2024-10-28 03:00:00,13.65,91.475,98100,1.52161125,4.56,0
2024-10-28 04:00:00,13.35,92.5,98125,1.39241,4.56,0
2024-10-28 05:00:00,13.125,92.2,98162.5,1.4308525,4.8,0
2024-10-28 06:00:00,13.1,92.4333333333333,98210,1.99087033333333,4.8,0
2024-10-28 07:00:00,13.8,89.775,98140,0.57946775,2.88,0
2024-10-28 08:00:00,14.65,86.725,97967.5,0.79088325,3.12,0
2024-10-28 09:00:00,15.65,82.725,97742.5,2.4350175,5.88,0
2024-10-28 10:00:00,16.55,79.525,97517.5,2.1975175,6.12,0
2024-10-28 11:00:00,18.55,73.3,97162.5,3.20793,8.52,0
2024-10-28 12:00:00,20.325,66.975,96552.5,2.3257725,6.12,0
2024-10-28 13:00:00,19.95,68.925,96525,1.943345,6.24,0
2024-10-28 14:00:00,18.65,74.35,96690,1.53252275,6.84,0
2024-10-28 15:00:00,15.925,83.15,97317.5,1.76742925,5.88,0
2024-10-28 16:00:00,14.2,86.225,97765,2.89262,8.88,0
2024-10-28 17:00:00,13.2,90,98056.6666666667,1.84687666666667,5.92,0
2024-10-28 18:00:00,12.725,91.65,98217.5,2.4615275,6,0
2024-10-28 19:00:00,12.675,91.85,98250,4.0449975,8.16,0
2024-10-28 20:00:00,13.225,90.425,98162.5,3.20387,6.12,0
2024-10-28 21:00:00,12.35,93.1,98290,2.37284,6.24,0
2024-10-28 22:00:00,11.75,95.65,98447.5,2.1197815,6,0
2024-10-28 23:00:00,10.75,97.875,98570,0.989471,3.6,0
2024-10-29,10.95,98.475,98630,1.6132975,5.28,0
2024-10-29 01:00:00,9.475,99.6,98702.5,1.301145,4.56,0
2024-10-29 02:00:00,9.475,100,98750,0.66960675,3,0
2024-10-29 03:00:00,9.46666666666667,99.9333333333333,98783.3333333333,0.492938333333333,3.36,0
2024-10-29 04:00:00,9.575,99.625,98760,0.4060265,2.4,0
2024-10-29 05:00:00,9.725,99.875,98755,0.40459115,2.52,0.0875
2024-10-29 06:00:00,10.2,100,98717.5,0.087043175,0.84,0.0875
2024-10-29 07:00:00,10.775,99.9,98657.5,0.6475745,3,0
2024-10-29 08:00:00,13.6,92.175,98340,1.4781375,4.2,0
2024-10-29 09:00:00,14.8,89.325,97977.5,1.208162,5.16,0
2024-10-29 10:00:00,16.1,85.675,97582.5,2.18778,6,0
2024-10-29 11:00:00,15.55,87.725,97587.5,2.2981375,6.24,0
2024-10-29 12:00:00,17.425,81.575,97222.5,2.12852,6,0
2024-10-29 13:00:00,17.2,82.2666666666667,96943.3333333333,2.18179666666667,6.56,0
2024-10-29 14:00:00,16.6,85.2,97280,0.6525805,3.72,0
2024-10-29 15:00:00,15.4,89.8,97537.5,0.9298055,3.12,0
2024-10-29 16:00:00,14.125,94.525,97775,0.1425236,1.44,0
2024-10-29 17:00:00,12.625,98.425,98100,0.85071675,3.72,0
2024-10-29 18:00:00,12.375,98.4,98212.5,0.8878845,3.36,0
2024-10-29 19:00:00,11.5,99.9,98345,0.3173594125,2.04,0
2024-10-29 20:00:00,11.075,100,98437.5,0.7693105,2.76,0
2024-10-29 21:00:00,11.125,99.875,98427.5,0.97574325,3.36,0
2024-10-29 22:00:00,11.45,99.975,98382.5,0.4541956,2.64,0
2024-10-29 23:00:00,11.525,100,98337.5,0.0331436275,1.2,0.0875
2024-10-30,11.6666666666667,100,98323.3333333333,0.240081066666667,1.76,0
2024-10-30 01:00:00,11.55,100,98327.5,0.3643095,1.92,0
2024-10-30 02:00:00,11.7,100,98317.5,0.29774395,2.16,0
2024-10-30 03:00:00,11.725,100,98327.5,0.14949115,1.2,0
2024-10-30 04:00:00,11.825,100,98327.5,0.21196105,1.32,0
2024-10-30 05:00:00,11.85,100,98330,0,0,0
2024-10-30 06:00:00,11.95,98.8,98362.5,1.1680115,4.68,0
2024-10-30 07:00:00,13.05,94.1,98307.5,1.345154,4.68,0
2024-10-30 08:00:00,13.85,92.25,98150,0.99784075,3.6,0
2024-10-30 09:00:00,15.125,89.65,97920,1.5653155,5.04,0
2024-10-30 10:00:00,16.6666666666667,82.3,97673.3333333333,1.62878,5.6,0
2024-10-30 11:00:00,16.65,82.225,97490,1.5119575,5.76,0
2024-10-30 12:00:00,16.775,80.875,97550,0.4580025,2.28,0
2024-10-30 13:00:00,16.875,76.6,97497.5,1.584605,5.52,0
2024-10-30 14:00:00,15.975,77.475,97617.5,1.8627125,6.12,0
2024-10-30 15:00:00,15.175,79.85,97802.5,0.775762,3.48,0
2024-10-30 16:00:00,14.65,82.05,97952.5,0.56180575,3,0
2024-10-30 17:00:00,14.2,84.775,98075,0.52832275,2.64,0
2024-10-30 18:00:00,13.45,89.575,98162.5,1.00522725,3.36,0
2024-10-30 19:00:00,12.95,92,98275,0.5831829,2.64,0
2024-10-30 20:00:00,12.8,92.9,98330,1.22893766666667,3.52,0
2024-10-30 21:00:00,12.775,92.725,98355,0.537892,2.4,0
2024-10-30 22:00:00,12.625,93.45,98370,0.72529025,3,0
2024-10-30 23:00:00,12.45,95.25,98407.5,0.193933025,1.2,0
2024-10-31,12.3,94.75,98422.5,0.3056595,1.92,0
2024-10-31 01:00:00,12.275,93.975,98437.5,0.6323065,2.52,0
2024-10-31 02:00:00,12.675,89.95,98410,0.472394075,2.4,0
2024-10-31 03:00:00,12.725,89.25,98385,0.753914,3.36,0
2024-10-31 04:00:00,12.475,91.55,98437.5,0.2694169,2.04,0
2024-10-31 05:00:00,12.075,94,98517.5,0.48968875,2.4,0
2024-10-31 06:00:00,12.1,90.9,98572.5,1.27703375,4.56,0
2024-10-31 07:00:00,12.2666666666667,85.5666666666667,98596.6666666667,1.464172,5.44,0
2024-10-31 08:00:00,12.675,81.65,98502.5,1.47899,5.64,0
2024-10-31 09:00:00,13.575,78.45,98365,1.0002915,3.72,0
2024-10-31 10:00:00,13.825,78.35,98170,1.92075,4.8,0
2024-10-31 11:00:00,14.05,78.75,98092.5,1.393677,5.16,0
2024-10-31 12:00:00,14.225,78.625,98020,2.23591,5.88,0
2024-10-31 13:00:00,14.8,76.575,97895,2.2182925,6.24,0
2024-10-31 14:00:00,14.7,78.05,97867.5,1.33124825,4.2,0
2024-10-31 15:00:00,13.1,85.3,98135,1.437994,4.32,0
2024-10-31 16:00:00,10.725,93.625,98517.5,0.83540775,3,0
2024-10-31 17:00:00,9.5,96.6,98790,1.64455366666667,4.96,0
2024-10-31 18:00:00,8.55,98.1,98975,1.0589742,3.6,0
2024-10-31 19:00:00,7.725,99.375,99107.5,1.26939125,3.72,0
2024-10-31 20:00:00,6.8,100,99230,1.0702425,3.72,0
2024-10-31 21:00:00,6.125,100,99362.5,0.243010525,1.56,0
2024-10-31 22:00:00,5.325,100,99450,0.220957175,1.8,0
2024-10-31 23:00:00,4.7,100,99547.5,0.130799225,1.56,0
2024-11-01,4.625,100,99520,0.472148,2.64,0
2024-11-01 01:00:00,4.05,100,99552.5,0.210317575,1.32,0
2024-11-01 02:00:00,3.96666666666667,100,99513.3333333333,0.760516,2.24,0
2024-11-01 03:00:00,3.975,100,99487.5,0.5068585,2.16,0
2024-11-01 04:00:00,3.425,100,99492.5,2.2767,5.04,0
2024-11-01 05:00:00,3.25,100,99587.5,0.3064995,2.16,0
2024-11-01 06:00:00,3.25,100,99560,1.71637,3.96,0
2024-11-01 07:00:00,4,100,99472.5,0.7269846,2.16,0.0875
2024-11-01 08:00:00,6.275,100,99162.5,1.19934,3.6,0
2024-11-01 09:00:00,7.975,99.35,98742.5,1.7740575,5.16,0
2024-11-01 10:00:00,9.55,93.25,98410,2.115075,6.24,0
2024-11-01 11:00:00,13.2333333333333,79.5333333333333,97920,2.05993666666667,6.4,0
2024-11-01 12:00:00,15.325,73.25,97312.5,1.686215,4.8,0
2024-11-01 13:00:00,17.01,68.44,96946,1.397605,4.416,0
2024-11-01 14:00:00,15.425,73.65,97055,0.8022625,3.24,0
2024-11-01 15:00:00,11,90.15,97780,0.316969,1.8,0
2024-11-01 16:00:00,8.85,94.625,98367.5,1.27828975,3.72,0
2024-11-01 17:00:00,7.5,96.875,98717.5,1.3578385,4.32,0
2024-11-01 18:00:00,6.625,98.725,98950,0.73643325,3.36,0
2024-11-01 19:00:00,6.3,99.3333333333333,99080,1.17607133333333,3.84,0
2024-11-01 20:00:00,10.275,87.575,98692.5,2.88608,10.08,0
